# True_Mass_GeV  Predicted_Mass_GeV  Resolution_GeV
363.65  397.70  34.04
439.58  482.19  42.61
745.74  660.19  -85.55
581.36  612.13  30.77
568.88  517.84  -51.04
481.67  471.01  -10.66
731.85  675.53  -56.33
619.59  487.40  -132.19
518.23  487.40  -30.83
408.81  402.61  -6.20
477.90  494.33  16.43
502.83  609.80  106.96
357.00  384.83  27.82
407.93  379.95  -27.98
854.92  797.64  -57.28
541.11  491.01  -50.11
787.12  766.75  -20.37
701.03  739.85  38.83
363.68  424.64  60.96
573.08  661.64  88.56
497.91  492.89  -5.02
352.50  386.73  34.23
754.83  658.18  -96.66
458.19  416.68  -41.51
512.37  460.39  -51.98
400.51  408.43  7.93
640.85  641.08  0.22
891.93  768.12  -123.81
616.43  689.04  72.61
528.97  438.13  -90.85
506.97  490.34  -16.63
479.49  449.39  -30.11
527.18  450.05  -77.13
610.31  654.47  44.16
640.25  620.56  -19.69
578.14  604.32  26.17
420.84  433.17  12.34
355.72  386.71  30.99
422.68  395.81  -26.87
404.58  412.42  7.84
1253.90  853.90  -400.00
362.89  397.74  34.84
460.12  402.40  -57.72
463.34  394.48  -68.86
507.16  506.21  -0.95
421.92  398.17  -23.75
617.21  640.95  23.75
383.61  408.74  25.13
480.49  523.63  43.14
554.56  702.58  148.03
353.03  394.08  41.06
697.93  676.08  -21.85
513.71  461.33  -52.38
487.37  555.74  68.36
536.97  558.50  21.54
550.20  604.02  53.82
411.88  474.40  62.52
375.35  482.74  107.40
776.52  779.70  3.18
503.31  597.43  94.12
458.42  423.07  -35.35
742.55  598.32  -144.23
372.08  427.06  54.99
752.24  889.66  137.42
442.89  471.55  28.66
436.32  429.86  -6.46
662.49  606.69  -55.79
899.74  943.78  44.04
704.12  614.23  -89.89
456.40  469.44  13.04
622.59  594.08  -28.51
614.57  527.16  -87.42
670.59  451.54  -219.06
571.39  631.12  59.73
357.25  435.60  78.34
536.82  485.28  -51.54
512.33  563.02  50.69
386.78  439.58  52.80
420.85  394.07  -26.78
468.44  515.28  46.85
522.50  423.73  -98.78
603.21  613.69  10.49
910.79  804.00  -106.79
451.56  433.83  -17.72
577.29  594.46  17.18
373.04  410.19  37.15
1401.18  977.66  -423.52
485.27  492.42  7.15
360.20  374.36  14.16
493.07  521.05  27.98
561.82  565.55  3.73
494.38  561.91  67.53
484.61  460.44  -24.17
410.60  420.10  9.50
548.02  544.00  -4.02
1135.28  1056.20  -79.09
971.48  986.73  15.24
572.52  589.60  17.08
444.62  416.82  -27.80
364.16  426.15  62.00
478.27  473.08  -5.19
702.06  608.77  -93.29
697.58  671.28  -26.30
357.18  442.04  84.87
451.55  421.77  -29.78
474.97  432.70  -42.27
454.22  500.24  46.02
387.35  404.44  17.09
1243.82  947.59  -296.23
403.43  567.83  164.40
431.64  396.08  -35.57
415.69  393.06  -22.63
600.58  635.62  35.04
711.41  646.50  -64.92
563.30  639.96  76.66
420.11  434.02  13.91
347.81  387.81  39.99
421.38  495.66  74.28
351.75  387.19  35.44
391.46  491.53  100.07
671.24  596.82  -74.43
661.98  541.40  -120.58
387.90  415.80  27.89
432.27  411.07  -21.19
382.07  396.97  14.90
533.34  520.27  -13.08
538.80  576.42  37.61
566.24  586.99  20.76
471.99  406.14  -65.85
372.18  392.72  20.54
806.30  831.94  25.64
465.46  471.85  6.40
1094.24  921.97  -172.26
369.45  434.47  65.02
385.50  411.54  26.04
455.61  433.55  -22.06
487.94  437.67  -50.27
834.81  573.45  -261.35
824.15  1004.08  179.93
435.19  484.27  49.08
603.65  599.26  -4.39
551.27  572.78  21.51
641.52  613.30  -28.21
418.47  452.60  34.13
633.22  480.57  -152.65
528.31  499.33  -28.98
396.70  466.14  69.44
428.01  492.45  64.44
361.67  411.15  49.47
404.56  403.60  -0.96
640.56  439.94  -200.62
414.74  469.93  55.20
555.82  576.43  20.61
532.84  492.13  -40.70
461.84  481.79  19.95
424.26  443.23  18.97
515.58  572.71  57.12
385.42  425.08  39.66
607.12  642.28  35.16
470.74  490.89  20.16
504.15  556.68  52.53
443.04  455.77  12.73
545.28  568.71  23.42
358.29  478.26  119.97
542.26  536.51  -5.74
384.31  388.79  4.48
343.98  378.46  34.48
488.07  457.28  -30.79
418.25  517.47  99.22
607.44  541.59  -65.85
526.13  550.29  24.16
427.29  511.47  84.17
473.69  503.31  29.62
448.31  444.61  -3.69
417.58  428.82  11.24
475.99  467.11  -8.88
516.09  479.87  -36.22
537.19  676.32  139.12
664.47  582.82  -81.65
468.03  507.36  39.33
372.18  382.91  10.74
511.89  451.95  -59.94
419.32  420.36  1.03
380.47  556.83  176.36
494.05  491.78  -2.26
413.34  394.71  -18.63
900.02  768.16  -131.86
526.33  437.10  -89.23
640.41  662.84  22.43
652.48  509.33  -143.16
533.20  397.18  -136.02
354.52  430.38  75.86
346.24  596.57  250.33
392.59  392.98  0.40
401.51  406.13  4.62
813.38  753.21  -60.18
526.22  571.57  45.35
748.03  740.03  -8.01
640.28  558.95  -81.33
510.93  534.65  23.72
479.70  450.51  -29.19
685.38  532.02  -153.36
604.85  573.87  -30.98
465.87  552.38  86.51
387.70  408.15  20.44
384.24  471.17  86.93
870.57  664.22  -206.35
583.17  474.55  -108.62
508.50  518.75  10.26
777.21  616.56  -160.64
554.59  496.51  -58.08
1328.56  625.54  -703.02
949.48  735.78  -213.70
595.51  644.77  49.26
571.87  587.10  15.23
396.22  432.19  35.97
637.65  668.31  30.65
638.31  559.67  -78.64
867.87  744.34  -123.53
461.96  411.41  -50.55
374.61  406.37  31.76
446.40  527.12  80.72
412.37  432.77  20.41
448.53  500.83  52.30
493.37  514.25  20.88
517.00  469.88  -47.12
445.49  435.18  -10.31
548.24  512.85  -35.39
386.95  461.19  74.24
787.37  753.02  -34.35
489.05  470.79  -18.26
592.87  722.74  129.86
659.87  526.58  -133.29
408.53  414.42  5.89
431.41  453.95  22.53
680.57  711.88  31.32
611.05  676.45  65.39
695.30  587.26  -108.04
481.59  545.73  64.14
546.46  459.86  -86.59
539.54  407.92  -131.61
450.57  474.65  24.08
469.12  445.73  -23.38
370.75  389.71  18.95
792.15  832.66  40.52
380.34  378.23  -2.12
481.90  474.06  -7.84
347.88  396.75  48.87
442.51  407.15  -35.36
373.66  390.33  16.67
480.82  512.94  32.12
527.76  486.79  -40.97
638.04  591.13  -46.91
592.55  582.62  -9.94
505.50  508.41  2.91
477.08  432.52  -44.56
481.71  472.63  -9.08
409.15  412.43  3.28
572.16  577.51  5.35
383.28  386.83  3.56
462.93  484.34  21.41
569.77  583.05  13.29
512.92  540.86  27.95
399.47  414.33  14.87
541.64  584.00  42.37
400.70  442.31  41.61
545.05  492.99  -52.06
494.07  475.02  -19.05
566.36  506.10  -60.25
417.39  429.10  11.71
574.09  529.91  -44.18
633.30  591.85  -41.45
1496.42  1524.09  27.67
529.97  396.12  -133.84
659.92  728.93  69.01
441.65  479.53  37.88
372.51  531.69  159.18
787.39  680.84  -106.55
551.92  434.95  -116.97
715.13  854.01  138.88
439.17  416.65  -22.51
480.41  420.37  -60.04
411.97  406.08  -5.88
638.71  660.44  21.74
579.56  588.85  9.29
1357.49  1012.41  -345.08
494.84  569.08  74.23
781.16  724.65  -56.51
375.20  379.24  4.04
345.72  408.44  62.72
884.72  566.09  -318.63
608.19  724.58  116.39
651.06  532.03  -119.03
407.90  399.33  -8.57
937.62  774.32  -163.30
430.97  451.66  20.69
376.39  379.14  2.75
822.46  899.29  76.83
443.87  379.96  -63.91
656.23  699.41  43.19
406.81  476.57  69.76
390.92  375.03  -15.89
430.96  387.73  -43.23
457.55  426.87  -30.67
425.87  457.02  31.15
579.98  512.18  -67.80
400.95  405.61  4.65
538.38  470.40  -67.98
756.23  765.44  9.21
514.02  464.39  -49.63
754.72  996.63  241.91
639.56  514.52  -125.04
364.77  439.88  75.11
472.42  492.96  20.54
587.15  446.83  -140.33
843.63  812.35  -31.28
500.49  453.00  -47.48
482.62  520.02  37.40
935.71  815.44  -120.27
436.04  374.12  -61.92
402.21  462.80  60.59
399.01  396.29  -2.73
368.49  447.03  78.54
390.53  397.98  7.45
535.27  553.58  18.31
542.07  549.87  7.80
470.86  538.74  67.88
736.14  444.29  -291.85
495.13  524.93  29.80
422.35  382.99  -39.36
867.82  728.39  -139.44
520.94  559.44  38.50
485.29  382.39  -102.90
462.24  427.55  -34.69
380.96  416.41  35.45
585.76  431.39  -154.37
576.53  405.32  -171.21
466.65  482.25  15.60
454.67  462.46  7.79
568.40  617.44  49.05
493.94  588.45  94.51
492.01  470.70  -21.31
540.84  457.32  -83.52
408.43  429.60  21.17
446.63  394.05  -52.58
404.24  417.53  13.29
568.57  730.98  162.40
439.71  431.68  -8.03
379.02  391.72  12.70
532.46  534.66  2.20
597.09  556.67  -40.42
583.64  681.34  97.70
823.85  594.90  -228.96
450.74  500.21  49.47
366.12  371.98  5.85
983.35  593.69  -389.66
585.52  536.23  -49.29
635.76  634.89  -0.87
550.15  613.42  63.27
719.39  651.41  -67.99
390.52  434.11  43.59
1563.91  550.63  -1013.28
419.00  396.13  -22.88
600.56  579.07  -21.49
560.52  603.05  42.53
363.37  414.27  50.91
422.18  431.32  9.13
434.32  469.97  35.65
576.79  710.16  133.37
366.31  392.15  25.84
547.17  578.05  30.89
769.28  652.04  -117.23
609.99  493.91  -116.08
382.64  421.59  38.94
514.47  482.28  -32.19
546.13  555.90  9.77
518.19  482.18  -36.01
411.20  438.08  26.88
455.90  454.69  -1.21
724.27  674.48  -49.79
730.98  657.63  -73.36
856.32  594.84  -261.48
475.44  506.71  31.27
484.72  549.91  65.18
888.97  877.08  -11.88
558.30  472.02  -86.29
558.43  677.79  119.36
467.80  551.83  84.02
435.23  399.54  -35.68
535.77  550.26  14.50
470.87  639.82  168.95
399.33  420.48  21.15
629.98  475.34  -154.65
410.50  470.45  59.94
825.27  755.75  -69.51
371.17  424.75  53.58
503.29  532.47  29.17
728.10  667.83  -60.27
386.32  408.29  21.96
347.45  411.39  63.95
563.58  533.20  -30.38
702.27  684.86  -17.41
486.56  591.46  104.91
563.23  428.40  -134.83
590.00  496.01  -93.99
482.95  396.26  -86.69
399.30  414.10  14.79
385.95  411.42  25.47
363.08  394.01  30.93
560.05  505.63  -54.42
450.81  509.55  58.74
718.73  890.24  171.51
604.15  544.05  -60.10
642.46  679.68  37.22
481.51  498.67  17.16
519.19  528.62  9.43
652.33  596.56  -55.78
522.94  538.47  15.52
377.90  389.75  11.86
648.44  561.98  -86.46
527.97  483.98  -44.00
617.31  600.29  -17.02
671.31  754.35  83.04
654.56  909.35  254.79
446.74  446.21  -0.53
373.93  410.44  36.51
373.78  423.76  49.98
937.70  936.55  -1.15
626.77  520.32  -106.45
433.18  462.20  29.02
689.53  738.94  49.41
453.98  425.29  -28.69
607.12  644.23  37.10
502.05  481.10  -20.95
455.63  497.55  41.92
763.37  733.47  -29.90
990.69  1128.31  137.62
449.74  437.30  -12.44
830.65  841.76  11.10
339.28  387.70  48.41
388.34  391.42  3.09
535.89  597.19  61.30
363.72  407.42  43.71
477.83  483.30  5.46
529.25  701.85  172.60
672.33  589.78  -82.55
381.98  411.03  29.05
647.80  637.64  -10.17
417.30  452.54  35.24
414.78  446.59  31.81
625.00  702.01  77.01
681.88  717.63  35.75
475.20  440.05  -35.15
761.13  553.02  -208.10
417.11  415.07  -2.04
617.68  558.28  -59.40
610.71  640.01  29.30
360.48  388.71  28.23
471.04  512.53  41.49
589.95  617.42  27.47
582.27  495.00  -87.27
373.11  429.77  56.67
379.67  466.79  87.12
813.86  667.26  -146.60
415.20  463.95  48.76
390.25  415.64  25.39
399.64  478.48  78.83
490.80  522.34  31.54
782.72  738.95  -43.77
752.93  645.75  -107.18
444.91  439.64  -5.27
723.11  570.42  -152.69
425.79  378.39  -47.40
610.68  575.89  -34.79
867.44  745.25  -122.19
446.45  483.37  36.93
390.77  414.88  24.12
369.07  401.02  31.95
463.41  439.46  -23.96
446.81  444.57  -2.24
411.65  480.95  69.30
419.94  466.61  46.67
372.49  402.08  29.59
593.34  771.96  178.61
418.43  434.62  16.19
378.14  407.66  29.52
349.13  389.87  40.74
634.50  493.53  -140.97
457.86  473.30  15.44
502.86  556.31  53.45
380.70  450.73  70.03
599.63  478.66  -120.97
518.65  457.70  -60.95
442.79  445.16  2.37
835.11  762.71  -72.40
390.21  428.71  38.50
379.02  440.08  61.06
679.17  740.75  61.58
427.11  451.92  24.81
528.56  469.53  -59.04
410.51  487.05  76.54
562.77  707.39  144.62
613.15  555.09  -58.06
609.41  496.29  -113.12
472.86  555.01  82.15
558.53  568.37  9.84
379.74  428.87  49.12
587.14  628.00  40.86
548.71  395.72  -152.99
567.56  511.11  -56.45
443.14  439.40  -3.75
567.01  644.73  77.71
786.66  603.83  -182.83
511.30  500.61  -10.69
696.32  606.91  -89.41
469.78  445.09  -24.69
515.85  451.54  -64.31
464.60  393.31  -71.29
484.07  559.97  75.90
604.71  500.92  -103.79
627.46  749.05  121.59
476.07  517.79  41.73
493.29  526.27  32.98
504.83  498.09  -6.74
462.03  487.43  25.40
702.25  568.10  -134.15
421.58  426.71  5.13
396.16  424.55  28.39
405.56  451.52  45.95
546.92  563.12  16.20
563.46  435.89  -127.57
630.10  546.09  -84.01
352.59  378.07  25.48
394.46  396.61  2.15
665.66  743.66  78.01
383.95  502.24  118.29
467.18  492.69  25.50
412.31  439.36  27.05
565.71  496.10  -69.62
497.26  461.19  -36.06
477.06  470.44  -6.62
392.34  387.96  -4.37
512.37  496.35  -16.02
493.22  525.01  31.79
430.83  427.02  -3.82
416.44  406.05  -10.39
438.64  452.37  13.73
474.37  397.87  -76.50
393.60  404.72  11.11
957.48  621.28  -336.20
645.58  511.28  -134.30
590.80  508.32  -82.48
416.71  467.17  50.45
899.79  720.38  -179.40
521.75  412.24  -109.52
543.49  546.37  2.88
665.18  576.89  -88.29
500.64  478.84  -21.80
459.94  527.47  67.53
867.61  761.63  -105.98
412.04  400.37  -11.66
496.49  530.12  33.63
510.57  636.95  126.37
746.48  694.97  -51.51
432.01  431.42  -0.59
553.08  453.55  -99.54
700.69  810.48  109.79
365.73  409.86  44.13
957.95  688.48  -269.47
392.52  398.68  6.17
558.66  629.67  71.01
519.93  519.15  -0.78
417.50  447.14  29.65
782.18  737.66  -44.52
407.82  394.29  -13.53
477.51  396.90  -80.61
389.62  569.51  179.89
439.04  486.77  47.73
518.75  488.99  -29.76
450.12  424.72  -25.41
366.40  381.38  14.98
515.88  646.65  130.77
411.53  440.28  28.75
632.25  771.88  139.63
765.98  777.41  11.42
455.60  486.99  31.39
405.76  482.43  76.67
586.41  675.40  88.99
688.13  718.22  30.09
363.67  392.64  28.98
381.43  435.74  54.31
375.37  394.85  19.48
455.62  454.55  -1.07
703.19  671.12  -32.07
400.86  441.06  40.20
485.89  500.76  14.87
387.56  412.34  24.78
526.01  522.75  -3.26
544.35  504.25  -40.10
426.82  459.13  32.31
494.84  639.71  144.88
593.39  516.27  -77.13
479.01  531.24  52.23
508.48  545.85  37.37
822.71  740.19  -82.52
935.91  801.94  -133.98
410.03  391.58  -18.45
725.55  716.63  -8.92
745.01  740.54  -4.46
543.62  560.09  16.47
385.23  435.57  50.34
370.92  421.98  51.06
535.47  424.14  -111.33
359.89  641.82  281.93
370.60  404.44  33.84
696.83  751.57  54.74
570.61  528.99  -41.62
378.21  430.27  52.06
614.52  610.10  -4.42
365.50  432.65  67.15
372.21  405.44  33.23
579.36  586.08  6.71
316.65  407.51  90.86
457.68  427.12  -30.56
367.00  392.49  25.49
467.63  421.37  -46.26
1002.42  1069.12  66.70
431.24  440.43  9.20
388.72  446.66  57.95
594.02  577.95  -16.08
380.06  396.24  16.18
470.63  502.20  31.57
541.43  434.76  -106.67
549.91  460.17  -89.74
399.14  445.08  45.93
408.96  482.15  73.19
443.52  437.74  -5.78
518.15  409.84  -108.31
498.57  543.73  45.16
403.44  468.99  65.55
747.99  775.79  27.80
1036.96  767.41  -269.55
417.88  469.45  51.57
403.36  395.58  -7.78
957.47  902.97  -54.50
377.42  405.81  28.39
415.24  401.05  -14.19
731.24  667.56  -63.68
368.48  453.08  84.60
773.76  692.74  -81.03
364.67  381.47  16.80
434.35  426.02  -8.33
421.40  474.26  52.86
504.05  415.68  -88.38
349.49  387.47  37.98
496.79  442.30  -54.49
714.42  679.05  -35.37
735.93  886.82  150.89
641.07  753.59  112.53
877.21  935.57  58.36
378.28  388.33  10.05
399.52  401.04  1.52
407.48  477.06  69.58
709.32  598.43  -110.89
598.67  520.78  -77.89
831.67  1024.26  192.59
437.44  420.55  -16.89
724.45  719.50  -4.95
383.52  375.88  -7.63
390.09  428.42  38.33
430.11  401.68  -28.43
428.09  454.17  26.08
431.48  454.18  22.70
386.17  404.19  18.02
416.59  409.86  -6.74
726.33  703.94  -22.39
1510.73  1272.60  -238.13
412.84  448.83  35.99
398.25  423.13  24.87
394.15  449.90  55.75
518.22  446.88  -71.34
367.42  386.44  19.01
518.26  526.86  8.60
534.65  525.50  -9.15
373.50  412.18  38.68
448.04  500.30  52.26
485.44  493.90  8.46
519.53  497.01  -22.52
497.50  466.67  -30.84
437.47  452.67  15.20
513.43  533.60  20.16
590.20  572.96  -17.24
796.84  635.95  -160.88
825.37  617.46  -207.90
553.70  544.68  -9.02
569.33  631.04  61.71
540.36  454.62  -85.74
380.66  395.23  14.57
642.78  624.84  -17.94
546.95  684.57  137.62
388.53  438.39  49.86
566.93  522.67  -44.26
439.79  423.67  -16.12
364.25  412.10  47.86
464.17  422.73  -41.43
901.33  842.96  -58.37
412.32  401.49  -10.83
477.03  497.20  20.17
686.78  691.83  5.05
515.94  435.76  -80.18
380.00  375.03  -4.97
802.52  991.50  188.98
873.15  781.67  -91.48
597.39  623.25  25.86
368.62  402.43  33.81
376.57  393.19  16.62
717.55  613.23  -104.33
481.55  541.91  60.36
468.67  530.93  62.26
647.40  559.60  -87.81
378.27  446.64  68.37
449.25  437.80  -11.45
453.90  479.83  25.94
432.62  420.93  -11.69
400.95  395.36  -5.59
435.75  444.49  8.74
434.64  494.50  59.85
504.06  473.50  -30.56
463.27  499.13  35.85
806.97  685.76  -121.21
588.44  639.61  51.17
364.79  433.87  69.08
696.15  655.72  -40.43
469.67  449.19  -20.48
661.11  693.87  32.76
478.72  450.50  -28.22
496.13  482.37  -13.75
480.44  456.75  -23.69
586.13  637.09  50.96
408.53  428.03  19.50
476.63  560.29  83.65
430.38  429.59  -0.79
521.15  552.37  31.22
494.18  479.26  -14.92
552.85  522.79  -30.06
502.74  571.03  68.30
691.08  822.99  131.91
423.30  443.65  20.36
740.24  892.03  151.79
380.10  444.16  64.06
497.05  458.50  -38.55
692.85  572.93  -119.92
604.97  587.48  -17.50
566.63  606.01  39.38
496.45  511.75  15.30
565.63  581.43  15.80
391.15  391.09  -0.06
534.36  606.19  71.82
485.94  480.73  -5.21
1014.79  768.31  -246.48
679.20  517.51  -161.68
1080.43  1291.54  211.12
650.94  706.63  55.69
508.39  481.55  -26.83
373.24  397.39  24.15
443.88  539.42  95.54
419.67  383.87  -35.80
531.98  684.58  152.60
395.82  415.16  19.34
1280.70  1097.61  -183.09
418.46  410.47  -7.99
801.72  726.48  -75.25
648.08  450.58  -197.50
458.99  545.71  86.72
679.40  606.65  -72.75
410.99  451.99  41.00
363.35  474.40  111.05
460.69  428.23  -32.45
674.47  620.27  -54.20
383.63  378.36  -5.27
442.39  439.84  -2.55
368.78  425.61  56.82
393.84  389.14  -4.70
385.59  384.26  -1.33
395.00  432.43  37.42
553.01  445.74  -107.27
1203.63  890.72  -312.91
541.37  574.52  33.15
1000.33  1191.19  190.86
462.82  432.60  -30.21
439.72  523.50  83.78
365.78  411.27  45.49
667.76  525.55  -142.20
394.43  454.14  59.71
1351.12  1007.69  -343.43
392.91  405.26  12.35
353.41  479.38  125.97
419.25  393.59  -25.67
513.30  528.26  14.96
441.53  489.88  48.35
649.61  639.93  -9.68
383.38  378.76  -4.62
770.85  741.76  -29.09
711.46  515.10  -196.36
833.44  834.89  1.44
401.01  488.41  87.40
352.45  386.85  34.40
465.77  526.99  61.23
694.68  578.19  -116.49
507.13  630.51  123.37
440.14  450.35  10.21
730.12  770.27  40.15
399.46  432.58  33.13
645.86  683.47  37.61
355.17  381.72  26.55
478.55  432.04  -46.51
434.05  481.17  47.12
416.06  392.89  -23.18
509.21  543.81  34.60
551.72  520.05  -31.66
571.32  426.13  -145.19
603.50  500.72  -102.77
548.86  465.69  -83.17
374.95  404.93  29.98
556.95  516.69  -40.26
781.14  872.67  91.53
437.11  510.58  73.47
384.41  426.40  41.99
758.35  658.94  -99.42
581.97  449.77  -132.21
557.67  660.60  102.94
456.68  492.57  35.89
422.35  458.73  36.38
499.46  583.93  84.47
615.23  593.74  -21.49
376.71  407.05  30.34
362.62  369.32  6.70
598.12  750.99  152.86
559.12  615.52  56.40
540.27  530.94  -9.33
352.09  417.12  65.03
359.46  396.14  36.68
472.71  462.43  -10.28
807.27  583.69  -223.57
388.36  401.81  13.45
540.42  511.48  -28.94
441.03  451.96  10.93
565.82  445.41  -120.42
601.98  602.15  0.17
522.01  497.54  -24.48
594.67  509.11  -85.56
350.72  386.19  35.47
403.53  422.64  19.11
388.11  383.27  -4.84
560.48  472.00  -88.48
368.66  379.85  11.20
444.64  413.61  -31.04
412.58  430.95  18.37
360.81  393.01  32.20
565.64  593.50  27.86
875.10  591.22  -283.88
380.60  403.73  23.12
683.66  707.06  23.39
432.05  478.05  46.00
507.65  437.53  -70.12
560.19  685.21  125.01
511.41  484.14  -27.27
356.68  373.89  17.21
471.41  734.93  263.52
372.00  417.69  45.69
380.67  402.94  22.27
352.94  404.43  51.49
411.50  409.59  -1.90
549.29  578.52  29.22
414.56  508.07  93.50
853.48  723.60  -129.87
430.62  430.81  0.20
553.53  659.10  105.57
454.67  415.73  -38.94
791.25  671.58  -119.67
384.52  427.19  42.67
448.48  440.67  -7.80
549.87  558.21  8.34
790.35  757.35  -33.00
