# True_Mass_GeV  Predicted_Mass_GeV  Resolution_GeV
457.46  387.56  -69.91
363.65  388.25  24.59
439.58  484.57  44.99
745.74  675.88  -69.86
581.36  623.88  42.52
568.88  520.70  -48.18
481.67  463.16  -18.51
731.85  659.69  -72.16
619.59  495.10  -124.49
518.23  481.47  -36.76
408.81  404.93  -3.88
477.90  495.04  17.14
502.83  597.96  95.12
357.00  383.47  26.46
407.93  382.07  -25.87
854.92  818.52  -36.40
541.11  510.69  -30.42
787.12  781.19  -5.93
701.03  744.81  43.78
363.68  413.99  50.32
573.08  614.47  41.39
497.91  491.20  -6.71
352.50  385.98  33.47
754.83  670.49  -84.35
458.19  408.49  -49.70
512.37  472.28  -40.09
400.51  393.91  -6.59
640.85  592.29  -48.56
891.93  806.90  -85.03
616.43  657.57  41.14
528.97  436.17  -92.80
506.97  454.41  -52.57
479.49  448.37  -31.13
527.18  440.43  -86.75
610.31  664.36  54.05
640.25  580.44  -59.82
578.14  616.95  38.80
420.84  422.42  1.58
355.72  388.85  33.13
422.68  396.26  -26.42
404.58  404.58  0.00
1253.90  841.57  -412.33
362.89  394.69  31.80
460.12  398.20  -61.92
463.34  394.12  -69.22
507.16  511.13  3.97
421.92  403.59  -18.33
617.21  605.38  -11.83
383.61  408.57  24.96
480.49  497.20  16.71
554.56  677.49  122.94
353.03  400.64  47.62
697.93  670.62  -27.31
513.71  456.52  -57.19
487.37  561.17  73.80
536.97  563.27  26.30
550.20  602.10  51.90
411.88  473.51  61.62
375.35  477.79  102.44
776.52  778.03  1.51
503.31  628.14  124.83
458.42  424.83  -33.59
742.55  571.62  -170.93
372.08  423.97  51.89
752.24  817.10  64.86
442.89  457.42  14.53
436.32  415.03  -21.29
662.49  617.75  -44.74
899.74  948.30  48.55
704.12  569.68  -134.44
456.40  486.59  30.18
622.59  587.51  -35.08
614.57  512.36  -102.22
670.59  458.54  -212.05
571.39  629.89  58.49
357.25  444.82  87.56
536.82  508.13  -28.69
512.33  539.97  27.65
386.78  443.11  56.33
420.85  403.03  -17.82
468.44  523.91  55.47
522.50  425.20  -97.31
603.21  613.86  10.65
910.79  705.49  -205.30
451.56  432.79  -18.77
577.29  593.39  16.10
373.04  394.35  21.32
1401.18  1012.28  -388.90
485.27  481.72  -3.55
360.20  383.08  22.88
493.07  528.99  35.92
561.82  551.85  -9.97
494.38  555.70  61.31
484.61  436.77  -47.85
410.60  413.87  3.27
548.02  551.25  3.23
1135.28  881.23  -254.05
971.48  976.36  4.88
572.52  540.83  -31.69
444.62  416.85  -27.77
364.16  419.35  55.19
478.27  474.50  -3.77
702.06  620.69  -81.37
697.58  612.71  -84.87
357.18  443.14  85.96
451.55  417.36  -34.19
474.97  429.96  -45.02
454.22  521.97  67.75
387.35  406.70  19.35
1243.82  848.46  -395.36
403.43  598.86  195.42
431.64  395.64  -36.01
415.69  391.02  -24.67
600.58  628.56  27.98
711.41  664.72  -46.69
563.30  650.43  87.13
420.11  446.78  26.67
347.81  386.17  38.36
421.38  481.57  60.19
351.75  393.20  41.46
391.46  481.04  89.58
671.24  612.58  -58.67
661.98  579.04  -82.94
387.90  405.70  17.80
432.27  437.20  4.94
382.07  411.69  29.62
533.34  524.86  -8.48
538.80  557.57  18.77
566.24  579.86  13.63
471.99  395.89  -76.09
372.18  396.15  23.97
806.30  811.25  4.95
465.46  457.53  -7.93
1094.24  865.10  -229.14
369.45  413.32  43.88
385.50  410.91  25.41
455.61  432.60  -23.02
487.94  430.42  -57.52
834.81  566.70  -268.10
824.15  1053.78  229.63
435.19  478.44  43.25
603.65  571.89  -31.76
551.27  560.42  9.15
641.52  624.67  -16.85
418.47  470.97  52.51
633.22  665.23  32.00
528.31  493.41  -34.89
396.70  495.30  98.60
428.01  457.74  29.73
361.67  410.39  48.71
404.56  402.52  -2.04
640.56  445.39  -195.17
414.74  467.38  52.64
555.82  562.60  6.78
532.84  496.58  -36.26
461.84  492.38  30.53
424.26  439.48  15.23
515.58  545.70  30.12
385.42  438.21  52.79
607.12  595.43  -11.69
470.74  487.14  16.40
504.15  540.72  36.57
443.04  454.12  11.07
545.28  563.02  17.74
358.29  464.40  106.11
542.26  518.87  -23.39
384.31  384.06  -0.25
343.98  379.75  35.77
488.07  450.33  -37.74
418.25  519.87  101.62
607.44  524.18  -83.26
526.13  460.18  -65.95
427.29  469.46  42.17
473.69  513.72  40.03
448.31  463.42  15.11
417.58  433.90  16.31
475.99  476.32  0.33
516.09  511.23  -4.87
537.19  698.55  161.35
664.47  502.94  -161.54
468.03  484.38  16.36
372.18  383.46  11.28
511.89  474.80  -37.09
419.32  413.67  -5.65
380.47  674.37  293.90
494.05  491.92  -2.12
413.34  400.87  -12.47
900.02  942.49  42.47
526.33  438.69  -87.63
640.41  650.69  10.29
652.48  520.09  -132.40
533.20  393.54  -139.65
354.52  434.42  79.90
346.24  654.22  307.98
392.59  395.48  2.89
401.51  401.03  -0.48
813.38  755.28  -58.10
526.22  515.03  -11.19
748.03  719.46  -28.57
640.28  544.76  -95.52
510.93  522.79  11.86
479.70  422.61  -57.09
685.38  531.21  -154.17
604.85  604.97  0.12
465.87  515.03  49.16
387.70  406.80  19.10
384.24  483.00  98.77
870.57  692.10  -178.47
583.17  507.11  -76.05
508.50  522.21  13.71
777.21  611.07  -166.13
554.59  492.46  -62.13
1328.56  645.74  -682.82
949.48  751.69  -197.79
595.51  641.75  46.24
571.87  588.78  16.91
396.22  454.28  58.06
637.65  594.95  -42.70
638.31  554.88  -83.43
867.87  703.35  -164.53
461.96  414.71  -47.25
374.61  404.01  29.40
446.40  533.00  86.61
412.37  437.66  25.29
448.53  504.13  55.59
493.37  532.79  39.42
517.00  471.99  -45.01
445.49  431.03  -14.46
548.24  509.35  -38.90
386.95  445.68  58.73
787.37  746.47  -40.91
489.05  474.20  -14.85
592.87  700.88  108.01
659.87  513.03  -146.84
408.53  399.73  -8.80
431.41  479.71  48.30
680.57  783.00  102.43
611.05  671.82  60.77
695.30  609.52  -85.78
481.59  548.37  66.78
546.46  458.25  -88.21
539.54  401.98  -137.55
450.57  456.26  5.69
469.12  440.77  -28.34
370.75  376.27  5.52
792.15  817.13  24.98
380.34  373.78  -6.57
481.90  487.55  5.65
347.88  393.76  45.88
442.51  407.15  -35.37
373.66  393.32  19.66
480.82  503.47  22.64
527.76  486.37  -41.39
638.04  571.80  -66.24
592.55  560.52  -32.03
505.50  518.07  12.56
477.08  424.82  -52.26
481.71  493.91  12.20
409.15  425.01  15.85
572.16  575.40  3.24
383.28  387.62  4.35
462.93  488.32  25.39
569.77  579.20  9.43
512.92  530.75  17.83
399.47  431.22  31.75
541.64  587.65  46.01
400.70  448.27  47.57
545.05  487.20  -57.85
494.07  478.41  -15.66
566.36  502.04  -64.32
417.39  439.64  22.24
574.09  510.84  -63.25
633.30  552.25  -81.05
1496.42  1573.20  76.78
529.97  425.95  -104.02
659.92  761.86  101.94
441.65  490.41  48.76
372.51  549.96  177.45
787.39  687.46  -99.92
551.92  425.61  -126.31
715.13  792.30  77.17
439.17  409.39  -29.78
480.41  412.04  -68.37
411.97  394.58  -17.39
638.71  631.45  -7.26
579.56  602.03  22.48
1357.49  947.34  -410.15
494.84  547.91  53.07
781.16  707.27  -73.90
375.20  374.69  -0.51
345.72  403.23  57.51
884.72  580.33  -304.39
608.19  799.81  191.62
651.06  532.64  -118.42
407.90  396.17  -11.73
937.62  700.45  -237.18
430.97  416.61  -14.36
376.39  394.15  17.76
822.46  884.27  61.81
443.87  376.09  -67.78
656.23  677.65  21.42
406.81  466.26  59.44
390.92  378.40  -12.52
430.96  393.57  -37.39
457.55  429.54  -28.00
425.87  446.60  20.72
579.98  503.60  -76.38
400.95  406.14  5.19
538.38  474.13  -64.25
756.23  787.52  31.29
514.02  463.08  -50.93
754.72  951.62  196.90
639.56  515.25  -124.31
364.77  432.21  67.44
472.42  486.16  13.74
587.15  441.14  -146.01
843.63  564.44  -279.19
500.49  458.00  -42.48
482.62  495.26  12.65
935.71  826.19  -109.52
436.04  375.24  -60.80
402.21  465.91  63.69
399.01  390.80  -8.21
368.49  437.82  69.33
390.53  401.60  11.06
535.27  569.88  34.62
542.07  526.59  -15.48
470.86  528.91  58.05
736.14  420.69  -315.45
495.13  518.61  23.48
422.35  389.21  -33.13
867.82  731.32  -136.50
520.94  559.72  38.79
485.29  384.31  -100.98
462.24  460.26  -1.98
380.96  423.94  42.98
585.76  424.31  -161.45
576.53  435.59  -140.94
466.65  476.84  10.18
454.67  462.09  7.42
568.40  624.69  56.29
493.94  565.28  71.35
492.01  459.93  -32.08
540.84  467.77  -73.07
408.43  432.36  23.93
446.63  394.75  -51.88
404.24  411.78  7.54
568.57  745.38  176.81
439.71  409.13  -30.59
379.02  381.79  2.78
532.46  517.88  -14.58
597.09  550.07  -47.02
583.64  593.11  9.47
823.85  609.44  -214.42
450.74  515.65  64.91
366.12  366.75  0.63
983.35  561.05  -422.30
585.52  552.45  -33.07
635.76  640.73  4.97
550.15  596.32  46.17
719.39  616.77  -102.62
390.52  422.22  31.70
1563.91  603.12  -960.79
419.00  391.80  -27.21
600.56  618.86  18.30
560.52  622.80  62.28
363.37  412.20  48.83
422.18  437.69  15.51
434.32  466.26  31.94
576.79  677.26  100.47
366.31  390.46  24.15
547.17  581.23  34.06
769.28  625.75  -143.53
609.99  529.78  -80.21
382.64  406.67  24.03
514.47  501.33  -13.14
546.13  569.82  23.69
518.19  493.11  -25.08
411.20  451.36  40.16
455.90  479.90  24.00
724.27  695.88  -28.39
730.98  638.25  -92.74
856.32  538.03  -318.29
475.44  521.00  45.56
484.72  553.08  68.36
888.97  854.60  -34.36
558.30  474.60  -83.70
558.43  673.41  114.98
467.80  543.86  76.05
435.23  401.26  -33.96
535.77  543.90  8.14
470.87  691.97  221.10
399.33  423.57  24.24
629.98  448.80  -181.18
410.50  466.89  56.39
825.27  778.64  -46.63
371.17  415.18  44.00
503.29  522.65  19.36
728.10  641.69  -86.41
386.32  407.72  21.39
347.45  434.52  87.07
563.58  529.64  -33.94
702.27  678.67  -23.61
486.56  591.84  105.28
563.23  417.14  -146.10
590.00  506.84  -83.16
482.95  393.41  -89.54
399.30  412.64  13.34
385.95  406.72  20.77
363.08  392.73  29.65
560.05  526.66  -33.39
450.81  500.81  50.00
718.73  862.37  143.64
604.15  573.86  -30.29
642.46  675.32  32.85
481.51  493.66  12.15
519.19  532.48  13.29
652.33  595.94  -56.39
522.94  535.32  12.37
377.90  392.45  14.55
648.44  561.42  -87.02
527.97  464.77  -63.20
617.31  591.23  -26.08
671.31  789.93  118.62
654.56  859.10  204.54
446.74  461.02  14.28
373.93  406.91  32.99
373.78  414.40  40.63
937.70  890.77  -46.93
626.77  518.21  -108.56
433.18  464.38  31.20
689.53  773.20  83.67
453.98  430.86  -23.12
607.12  643.05  35.93
502.05  480.26  -21.79
455.63  506.76  51.13
763.37  728.37  -35.00
990.69  1092.93  102.24
449.74  439.10  -10.64
830.65  846.18  15.53
339.28  385.45  46.17
388.34  396.93  8.60
535.89  607.37  71.47
363.72  405.29  41.58
477.83  479.89  2.05
529.25  680.55  151.30
672.33  582.51  -89.82
381.98  403.76  21.78
647.80  626.52  -21.28
417.30  445.63  28.33
414.78  435.36  20.57
625.00  677.27  52.26
681.88  743.93  62.05
475.20  451.20  -24.00
761.13  578.72  -182.41
417.11  421.16  4.05
617.68  595.79  -21.89
610.71  635.10  24.39
360.48  387.11  26.63
471.04  498.25  27.22
589.95  620.36  30.41
582.27  511.55  -70.73
373.11  428.25  55.14
379.67  461.65  81.98
813.86  655.47  -158.39
415.20  463.36  48.16
390.25  413.21  22.96
399.64  469.77  70.12
490.80  517.02  26.22
782.72  717.69  -65.03
752.93  647.56  -105.38
444.91  439.01  -5.90
723.11  561.42  -161.69
425.79  379.27  -46.52
610.68  580.99  -29.70
867.44  712.66  -154.78
446.45  489.17  42.73
390.77  409.37  18.60
369.07  399.04  29.97
463.41  466.55  3.14
446.81  457.96  11.15
411.65  465.06  53.41
419.94  468.67  48.73
372.49  409.35  36.85
593.34  750.21  156.86
418.43  423.10  4.67
378.14  414.64  36.50
349.13  390.11  40.98
634.50  483.87  -150.63
457.86  484.84  26.98
502.86  536.92  34.06
380.70  494.85  114.15
599.63  489.17  -110.46
518.65  504.06  -14.59
442.79  446.14  3.35
835.11  736.04  -99.07
390.21  429.30  39.09
379.02  453.25  74.23
679.17  745.12  65.94
427.11  445.41  18.30
528.56  448.91  -79.65
410.51  474.50  64.00
562.77  695.36  132.59
613.15  536.68  -76.47
609.41  517.68  -91.73
472.86  537.34  64.48
558.53  566.13  7.59
379.74  429.80  50.05
587.14  630.91  43.77
548.71  399.71  -149.01
567.56  492.05  -75.51
443.14  449.38  6.24
567.01  622.61  55.60
786.66  601.65  -185.01
511.30  506.10  -5.21
696.32  602.08  -94.24
469.78  437.14  -32.63
515.85  435.86  -79.99
464.60  392.60  -71.99
484.07  549.35  65.28
604.71  456.53  -148.18
627.46  718.75  91.29
476.07  519.44  43.38
493.29  493.91  0.62
504.83  485.59  -19.24
462.03  487.79  25.76
702.25  602.78  -99.47
421.58  424.20  2.62
396.16  422.36  26.19
405.56  439.98  34.41
546.92  569.74  22.82
563.46  435.43  -128.03
630.10  510.58  -119.53
352.59  373.15  20.56
394.46  395.11  0.66
665.66  759.20  93.55
383.95  495.46  111.50
467.18  497.54  30.36
412.31  439.53  27.22
565.71  492.22  -73.49
497.26  475.56  -21.70
477.06  468.43  -8.63
392.34  389.05  -3.29
512.37  484.40  -27.97
493.22  512.04  18.82
430.83  414.83  -16.00
416.44  402.06  -14.38
438.64  447.25  8.61
474.37  389.11  -85.26
393.60  421.61  28.01
957.48  603.48  -354.00
645.58  512.40  -133.18
590.80  496.47  -94.32
416.71  466.57  49.85
899.79  782.34  -117.45
521.75  413.53  -108.22
543.49  549.53  6.04
665.18  585.19  -79.99
500.64  483.07  -17.57
459.94  535.72  75.78
867.61  773.04  -94.57
412.04  400.48  -11.55
496.49  525.07  28.59
510.57  598.11  87.54
746.48  677.12  -69.37
432.01  417.14  -14.87
553.08  467.53  -85.55
700.69  770.35  69.65
365.73  400.97  35.24
957.95  584.86  -373.09
392.52  396.27  3.76
558.66  586.96  28.30
519.93  511.23  -8.70
417.50  448.02  30.52
782.18  792.55  10.37
407.82  385.75  -22.07
477.51  437.28  -40.23
389.62  551.15  161.53
439.04  502.14  63.10
518.75  487.06  -31.69
450.12  414.45  -35.68
366.40  377.04  10.64
515.88  606.24  90.35
411.53  425.88  14.35
632.25  760.94  128.69
765.98  775.86  9.87
455.60  482.02  26.42
405.76  485.50  79.74
586.41  668.44  82.03
688.13  738.76  50.63
363.67  393.52  29.85
381.43  466.01  84.58
375.37  406.67  31.30
455.62  469.54  13.92
703.19  647.56  -55.63
400.86  441.64  40.78
485.89  510.06  24.17
387.56  411.26  23.70
526.01  503.30  -22.71
544.35  507.90  -36.45
426.82  447.04  20.22
494.84  716.46  221.62
593.39  554.57  -38.82
479.01  512.92  33.91
508.48  556.14  47.66
822.71  741.52  -81.19
935.91  778.48  -157.44
410.03  395.04  -15.00
725.55  736.53  10.98
745.01  761.05  16.05
543.62  572.46  28.84
385.23  433.88  48.65
370.92  420.71  49.79
535.47  449.49  -85.98
359.89  639.63  279.74
370.60  410.43  39.83
696.83  801.74  104.91
570.61  468.31  -102.30
378.21  428.15  49.94
614.52  606.69  -7.83
365.50  423.40  57.90
372.21  401.81  29.59
579.36  597.77  18.40
316.65  410.68  94.04
457.68  456.28  -1.40
367.00  393.12  26.12
467.63  427.42  -40.20
1002.42  1133.62  131.20
431.24  454.88  23.64
388.72  455.97  67.25
594.02  572.14  -21.89
380.06  401.43  21.38
470.63  502.98  32.34
541.43  427.81  -113.62
549.91  455.52  -94.39
399.14  440.84  41.70
408.96  475.72  66.76
443.52  417.64  -25.88
518.15  404.46  -113.69
498.57  551.71  53.14
403.44  458.89  55.45
747.99  858.79  110.79
1036.96  777.80  -259.16
417.88  467.13  49.25
403.36  400.35  -3.01
957.47  917.36  -40.11
377.42  404.95  27.53
415.24  407.52  -7.72
731.24  658.59  -72.65
368.48  474.81  106.33
773.76  713.43  -60.33
364.67  377.36  12.69
434.35  423.58  -10.77
421.40  479.75  58.35
504.05  434.91  -69.14
349.49  382.33  32.83
496.79  423.79  -73.00
714.42  677.92  -36.50
735.93  865.61  129.69
641.07  732.54  91.48
877.21  898.61  21.40
378.28  387.42  9.14
399.52  406.14  6.62
407.48  476.34  68.86
709.32  586.70  -122.62
598.67  504.34  -94.33
831.67  981.10  149.43
437.44  425.16  -12.28
724.45  741.76  17.31
383.52  370.49  -13.02
390.09  419.11  29.02
430.11  417.98  -12.13
428.09  452.61  24.53
431.48  455.17  23.69
386.17  398.88  12.71
416.59  385.31  -31.28
726.33  786.36  60.03
1510.73  1197.75  -312.99
412.84  453.29  40.45
398.25  428.04  29.79
394.15  451.27  57.12
518.22  446.59  -71.63
367.42  390.18  22.75
518.26  529.02  10.76
534.65  540.28  5.63
373.50  414.52  41.02
448.04  481.46  33.42
485.44  521.28  35.83
519.53  492.19  -27.34
497.50  468.81  -28.69
437.47  454.87  17.40
513.43  519.28  5.85
590.20  586.44  -3.76
796.84  628.46  -168.38
825.37  632.98  -192.39
553.70  622.13  68.43
569.33  569.38  0.04
540.36  462.32  -78.04
380.66  396.05  15.39
642.78  605.69  -37.09
546.95  694.01  147.06
388.53  439.92  51.39
566.93  518.06  -48.87
439.79  443.96  4.17
364.25  419.33  55.08
464.17  412.17  -52.00
901.33  828.12  -73.22
412.32  396.63  -15.69
477.03  496.79  19.76
686.78  688.31  1.53
515.94  450.01  -65.93
380.00  374.56  -5.44
802.52  927.65  125.13
873.15  797.22  -75.94
597.39  609.87  12.48
368.62  392.09  23.47
376.57  393.54  16.97
717.55  607.97  -109.58
481.55  532.33  50.78
468.67  529.17  60.50
647.40  561.62  -85.79
378.27  445.74  67.47
449.25  433.34  -15.91
453.90  466.97  13.07
432.62  423.24  -9.38
400.95  397.65  -3.29
435.75  430.75  -5.00
434.64  496.83  62.19
504.06  464.40  -39.66
463.27  497.01  33.73
806.97  685.26  -121.72
588.44  649.08  60.64
364.79  429.18  64.39
696.15  660.58  -35.57
469.67  447.82  -21.85
661.11  746.47  85.36
478.72  451.10  -27.62
496.13  485.73  -10.40
480.44  464.81  -15.64
586.13  650.87  64.74
408.53  437.93  29.40
476.63  548.25  71.61
430.38  436.13  5.74
521.15  539.35  18.20
494.18  481.17  -13.01
552.85  527.38  -25.48
502.74  568.30  65.56
691.08  795.88  104.81
423.30  425.71  2.42
740.24  845.67  105.43
380.10  417.39  37.28
497.05  451.37  -45.69
692.85  559.83  -133.02
604.97  573.80  -31.17
566.63  645.20  78.57
496.45  493.12  -3.33
565.63  567.53  1.90
391.15  396.19  5.05
534.36  599.42  65.06
485.94  465.05  -20.89
1014.79  805.25  -209.54
679.20  491.32  -187.88
1080.43  1303.37  222.95
650.94  674.35  23.40
508.39  497.98  -10.41
373.24  395.01  21.77
443.88  533.35  89.48
419.67  386.43  -33.24
531.98  611.83  79.85
395.82  423.12  27.31
1280.70  1139.68  -141.02
418.46  398.75  -19.70
801.72  702.82  -98.90
648.08  453.28  -194.80
458.99  540.95  81.96
679.40  633.01  -46.38
410.99  448.69  37.70
363.35  470.12  106.77
460.69  419.04  -41.64
674.47  568.70  -105.77
383.63  379.49  -4.14
442.39  449.61  7.22
368.78  398.23  29.45
393.84  392.15  -1.68
385.59  395.99  10.40
395.00  436.14  41.14
553.01  482.42  -70.59
1203.63  854.26  -349.37
541.37  554.73  13.36
1000.33  1055.23  54.91
462.82  442.14  -20.68
439.72  504.60  64.88
365.78  409.51  43.73
667.76  524.75  -143.00
394.43  431.19  36.76
1351.12  1035.37  -315.75
392.91  397.73  4.81
353.41  464.42  111.01
419.25  405.46  -13.80
513.30  514.92  1.62
441.53  487.26  45.73
649.61  650.64  1.03
383.38  381.89  -1.50
770.85  860.25  89.40
711.46  571.33  -140.14
833.44  853.18  19.74
401.01  472.82  71.81
352.45  377.76  25.30
465.77  523.07  57.30
694.68  601.71  -92.96
507.13  605.30  98.17
440.14  462.26  22.12
730.12  730.15  0.03
399.46  442.34  42.88
645.86  719.36  73.50
355.17  381.19  26.02
478.55  429.07  -49.48
434.05  490.64  56.60
416.06  393.06  -23.00
509.21  541.61  32.40
551.72  496.32  -55.40
571.32  430.80  -140.53
603.50  478.46  -125.04
548.86  471.00  -77.87
374.95  403.12  28.17
556.95  589.71  32.76
781.14  859.61  78.47
437.11  523.58  86.47
384.41  421.84  37.43
758.35  648.30  -110.05
581.97  438.91  -143.06
557.67  659.97  102.30
456.68  448.44  -8.24
422.35  456.84  34.49
499.46  572.88  73.42
615.23  605.83  -9.40
376.71  405.01  28.30
362.62  370.02  7.40
598.12  786.10  187.97
559.12  587.52  28.40
540.27  527.76  -12.52
352.09  403.29  51.20
359.46  393.18  33.73
472.71  456.19  -16.52
807.27  585.16  -222.11
388.36  402.20  13.84
540.42  511.48  -28.93
441.03  472.10  31.07
565.82  451.93  -113.89
601.98  607.30  5.31
522.01  489.24  -32.78
594.67  516.91  -77.76
350.72  383.86  33.15
403.53  416.89  13.36
388.11  382.39  -5.71
560.48  485.82  -74.65
368.66  381.45  12.79
444.64  416.91  -27.73
412.58  452.61  40.03
360.81  394.11  33.30
565.64  577.63  11.99
875.10  565.18  -309.92
380.60  392.10  11.50
683.66  687.51  3.85
432.05  481.25  49.20
507.65  422.55  -85.10
560.19  672.22  112.02
511.41  483.69  -27.72
356.68  385.73  29.06
471.41  709.92  238.51
372.00  421.09  49.09
380.67  389.28  8.62
352.94  414.94  62.00
411.50  418.04  6.54
549.29  557.68  8.39
414.56  503.89  89.33
853.48  689.92  -163.56
430.62  416.16  -14.45
553.53  644.80  91.27
454.67  410.09  -44.58
791.25  800.00  8.75
384.52  421.17  36.65
448.48  473.97  25.49
549.87  561.95  12.08
