# True_Mass_GeV  Predicted_Mass_GeV  Resolution_GeV
363.65  400.40  36.75
439.58  486.22  46.64
745.74  697.18  -48.56
581.36  622.30  40.95
568.88  506.21  -62.67
481.67  464.79  -16.88
731.85  637.20  -94.65
619.59  507.81  -111.78
518.23  476.50  -41.73
408.81  408.17  -0.64
477.90  495.97  18.07
502.83  609.89  107.06
357.00  389.33  32.32
407.93  383.81  -24.12
854.92  787.64  -67.28
541.11  557.79  16.68
787.12  755.52  -31.60
701.03  765.84  64.81
363.68  431.10  67.42
573.08  600.16  27.08
497.91  497.02  -0.88
352.50  387.06  34.56
754.83  673.87  -80.96
458.19  420.47  -37.73
512.37  456.10  -56.27
400.51  404.07  3.57
640.85  631.71  -9.14
891.93  820.36  -71.57
616.43  709.96  93.53
528.97  459.49  -69.48
506.97  474.12  -32.86
479.49  450.03  -29.46
527.18  455.67  -71.50
610.31  653.50  43.20
640.25  604.27  -35.98
578.14  594.10  15.96
420.84  425.30  4.46
355.72  391.31  35.59
422.68  393.23  -29.45
404.58  413.66  9.08
1253.90  904.21  -349.70
362.89  389.44  26.54
460.12  407.99  -52.13
463.34  404.22  -59.12
507.16  490.70  -16.47
421.92  404.28  -17.64
617.21  621.94  4.73
383.61  405.16  21.55
480.49  528.26  47.77
554.56  681.12  126.57
353.03  395.50  42.47
697.93  688.31  -9.61
513.71  436.89  -76.82
487.37  548.13  60.76
536.97  567.48  30.52
550.20  585.74  35.54
411.88  468.42  56.54
375.35  499.40  124.05
776.52  765.31  -11.21
503.31  587.03  83.73
458.42  427.70  -30.72
742.55  611.37  -131.18
372.08  429.62  57.54
752.24  923.27  171.03
442.89  442.95  0.06
436.32  423.78  -12.54
662.49  594.34  -68.14
899.74  895.14  -4.60
704.12  631.09  -73.03
456.40  480.45  24.05
622.59  582.30  -40.28
614.57  511.89  -102.68
670.59  431.83  -238.77
571.39  529.02  -42.37
357.25  465.61  108.36
536.82  506.62  -30.20
512.33  555.68  43.35
386.78  441.73  54.95
420.85  400.60  -20.25
468.44  530.64  62.20
522.50  436.89  -85.62
603.21  633.69  30.48
910.79  784.24  -126.55
451.56  434.40  -17.16
577.29  592.32  15.03
373.04  417.99  44.95
1401.18  966.03  -435.15
485.27  479.88  -5.39
360.20  384.91  24.70
493.07  516.27  23.20
561.82  544.61  -17.21
494.38  554.34  59.96
484.61  467.02  -17.59
410.60  429.62  19.02
548.02  547.98  -0.04
1135.28  729.30  -405.98
971.48  949.30  -22.19
572.52  537.57  -34.95
444.62  411.21  -33.40
364.16  444.33  80.17
478.27  461.50  -16.77
702.06  628.33  -73.73
697.58  625.82  -71.75
357.18  454.32  97.14
451.55  433.44  -18.11
474.97  428.97  -46.00
454.22  475.04  20.82
387.35  400.33  12.98
1243.82  908.03  -335.80
403.43  510.77  107.34
431.64  400.30  -31.34
415.69  390.75  -24.94
600.58  635.71  35.13
711.41  645.35  -66.06
563.30  633.96  70.66
420.11  421.60  1.49
347.81  397.46  49.65
421.38  472.46  51.08
351.75  387.62  35.88
391.46  507.24  115.78
671.24  619.50  -51.75
661.98  573.45  -88.53
387.90  411.04  23.13
432.27  400.74  -31.53
382.07  407.99  25.92
533.34  505.85  -27.50
538.80  570.69  31.89
566.24  562.55  -3.69
471.99  403.22  -68.76
372.18  405.27  33.09
806.30  787.18  -19.12
465.46  461.46  -4.00
1094.24  913.49  -180.75
369.45  433.46  64.01
385.50  411.72  26.22
455.61  439.41  -16.20
487.94  441.33  -46.61
834.81  545.76  -289.04
824.15  1065.99  241.85
435.19  489.64  54.45
603.65  611.34  7.69
551.27  575.35  24.08
641.52  611.52  -29.99
418.47  469.75  51.28
633.22  550.91  -82.31
528.31  505.52  -22.79
396.70  480.57  83.87
428.01  491.07  63.06
361.67  403.57  41.89
404.56  402.68  -1.88
640.56  440.63  -199.93
414.74  459.07  44.34
555.82  557.08  1.26
532.84  497.89  -34.94
461.84  499.28  37.44
424.26  431.80  7.55
515.58  552.82  37.24
385.42  438.17  52.74
607.12  611.40  4.29
470.74  504.37  33.63
504.15  545.54  41.39
443.04  456.62  13.58
545.28  540.51  -4.77
358.29  460.18  101.89
542.26  517.65  -24.60
384.31  398.16  13.86
343.98  380.64  36.66
488.07  450.36  -37.71
418.25  523.46  105.22
607.44  533.76  -73.68
526.13  495.90  -30.24
427.29  488.13  60.84
473.69  496.23  22.53
448.31  488.92  40.62
417.58  446.46  28.88
475.99  479.44  3.45
516.09  485.21  -30.89
537.19  704.53  167.34
664.47  603.48  -60.99
468.03  488.48  20.45
372.18  389.87  17.69
511.89  461.70  -50.20
419.32  418.67  -0.65
380.47  733.38  352.91
494.05  480.20  -13.85
413.34  397.30  -16.04
900.02  929.40  29.38
526.33  446.29  -80.03
640.41  696.80  56.39
652.48  519.24  -133.24
533.20  395.35  -137.85
354.52  457.14  102.62
346.24  587.86  241.62
392.59  402.39  9.81
401.51  404.85  3.34
813.38  739.43  -73.95
526.22  536.69  10.47
748.03  710.96  -37.08
640.28  564.47  -75.81
510.93  502.82  -8.11
479.70  438.97  -40.73
685.38  471.34  -214.04
604.85  646.62  41.77
465.87  523.63  57.76
387.70  405.29  17.59
384.24  453.25  69.01
870.57  791.81  -78.77
583.17  505.72  -77.45
508.50  526.41  17.91
777.21  601.04  -176.17
554.59  484.53  -70.06
1328.56  632.49  -696.07
949.48  758.88  -190.60
595.51  622.33  26.81
571.87  588.06  16.19
396.22  431.96  35.74
637.65  638.04  0.39
638.31  553.67  -84.63
867.87  839.38  -28.49
461.96  422.72  -39.24
374.61  407.25  32.64
446.40  520.03  73.63
412.37  438.82  26.46
448.53  494.56  46.02
493.37  523.15  29.78
517.00  479.11  -37.89
445.49  440.20  -5.29
548.24  513.85  -34.39
386.95  450.74  63.79
787.37  744.98  -42.39
489.05  466.52  -22.53
592.87  695.89  103.02
659.87  510.94  -148.93
408.53  400.30  -8.23
431.41  467.59  36.18
680.57  732.10  51.54
611.05  635.46  24.41
695.30  634.07  -61.23
481.59  531.98  50.39
546.46  441.10  -105.36
539.54  407.98  -131.55
450.57  484.75  34.18
469.12  442.28  -26.83
370.75  384.16  13.41
792.15  861.61  69.47
380.34  383.21  2.87
481.90  490.36  8.46
347.88  405.32  57.44
442.51  417.15  -25.36
373.66  400.58  26.92
480.82  509.78  28.96
527.76  482.42  -45.34
638.04  535.26  -102.78
592.55  581.32  -11.24
505.50  519.14  13.64
477.08  436.77  -40.31
481.71  503.89  22.18
409.15  420.32  11.17
572.16  562.18  -9.98
383.28  390.72  7.44
462.93  437.19  -25.73
569.77  593.24  23.47
512.92  502.60  -10.31
399.47  417.39  17.92
541.64  551.49  9.85
400.70  440.26  39.56
545.05  496.83  -48.22
494.07  483.31  -10.76
566.36  500.76  -65.60
417.39  436.05  18.66
574.09  518.45  -55.64
633.30  553.15  -80.14
1496.42  1548.39  51.97
529.97  430.19  -99.78
659.92  760.37  100.45
441.65  493.43  51.79
372.51  545.33  172.82
787.39  675.67  -111.71
551.92  421.70  -130.21
715.13  777.21  62.08
439.17  440.80  1.64
480.41  409.03  -71.38
411.97  408.73  -3.24
638.71  687.62  48.92
579.56  594.79  15.23
1357.49  909.73  -447.77
494.84  549.41  54.57
781.16  673.94  -107.22
375.20  385.70  10.50
345.72  390.92  45.20
884.72  588.35  -296.37
608.19  734.00  125.81
651.06  522.60  -128.46
407.90  406.86  -1.05
937.62  704.95  -232.67
430.97  424.13  -6.84
376.39  392.52  16.13
822.46  924.16  101.70
443.87  385.16  -58.71
656.23  701.69  45.46
406.81  472.84  66.03
390.92  383.92  -7.00
430.96  390.03  -40.93
457.55  432.64  -24.91
425.87  466.01  40.14
579.98  499.09  -80.89
400.95  416.06  15.10
538.38  484.41  -53.96
756.23  735.13  -21.10
514.02  462.24  -51.78
754.72  943.82  189.10
639.56  504.53  -135.03
364.77  445.14  80.37
472.42  478.80  6.38
587.15  452.66  -134.49
843.63  628.70  -214.93
500.49  449.95  -50.54
482.62  510.31  27.69
935.71  808.83  -126.88
436.04  384.15  -51.89
402.21  455.02  52.81
399.01  401.63  2.61
368.49  452.11  83.62
390.53  394.02  3.49
535.27  575.21  39.94
542.07  530.00  -12.08
470.86  547.55  76.69
736.14  431.72  -304.42
495.13  510.56  15.44
422.35  390.69  -31.66
867.82  783.13  -84.69
520.94  584.40  63.46
485.29  390.11  -95.18
462.24  447.75  -14.49
380.96  424.97  44.01
585.76  429.01  -156.75
576.53  409.28  -167.24
466.65  486.91  20.26
454.67  458.26  3.59
568.40  617.81  49.41
493.94  586.14  92.21
492.01  451.17  -40.85
540.84  468.84  -72.01
408.43  445.63  37.20
446.63  412.31  -34.32
404.24  416.93  12.69
568.57  614.85  46.27
439.71  421.70  -18.01
379.02  394.76  15.74
532.46  501.38  -31.08
597.09  557.06  -40.03
583.64  596.19  12.55
823.85  598.74  -225.11
450.74  533.41  82.67
366.12  378.17  12.05
983.35  587.51  -395.84
585.52  531.61  -53.91
635.76  734.74  98.98
550.15  609.52  59.36
719.39  642.21  -77.19
390.52  452.16  61.64
1563.91  534.79  -1029.12
419.00  404.52  -14.49
600.56  611.05  10.49
560.52  589.00  28.48
363.37  422.29  58.92
422.18  449.70  27.52
434.32  465.03  30.71
576.79  721.74  144.94
366.31  388.88  22.57
547.17  547.27  0.11
769.28  644.71  -124.56
609.99  509.48  -100.51
382.64  418.77  36.13
514.47  472.38  -42.09
546.13  520.36  -25.77
518.19  478.85  -39.34
411.20  448.16  36.96
455.90  448.13  -7.77
724.27  669.26  -55.01
730.98  674.29  -56.69
856.32  528.90  -327.42
475.44  515.88  40.44
484.72  502.78  18.06
888.97  809.56  -79.41
558.30  459.03  -99.28
558.43  664.58  106.15
467.80  547.82  80.02
435.23  396.51  -38.72
535.77  558.44  22.67
470.87  715.52  244.65
399.33  435.16  35.83
629.98  473.56  -156.42
410.50  491.93  81.43
825.27  760.75  -64.52
371.17  418.21  47.04
503.29  546.61  43.32
728.10  658.06  -70.04
386.32  401.07  14.75
347.45  408.22  60.77
563.58  540.17  -23.41
702.27  684.72  -17.55
486.56  565.58  79.02
563.23  437.67  -125.57
590.00  502.44  -87.56
482.95  397.87  -85.08
399.30  419.88  20.58
385.95  412.82  26.87
363.08  391.16  28.08
560.05  508.85  -51.20
450.81  510.72  59.91
718.73  941.96  223.23
604.15  561.01  -43.14
642.46  690.99  48.53
481.51  492.98  11.47
519.19  528.50  9.31
652.33  606.08  -46.25
522.94  515.78  -7.16
377.90  397.28  19.38
648.44  578.45  -70.00
527.97  464.95  -63.02
617.31  616.55  -0.76
671.31  788.05  116.75
654.56  929.90  275.34
446.74  463.64  16.91
373.93  403.57  29.64
373.78  429.19  55.41
937.70  970.94  33.24
626.77  535.60  -91.17
433.18  454.59  21.41
689.53  697.77  8.24
453.98  439.12  -14.86
607.12  650.14  43.01
502.05  482.19  -19.86
455.63  512.35  56.72
763.37  783.24  19.87
990.69  1109.69  119.01
449.74  432.50  -17.24
830.65  845.99  15.33
339.28  391.90  52.62
388.34  403.65  15.32
535.89  597.10  61.20
363.72  408.10  44.39
477.83  436.89  -40.94
529.25  715.60  186.35
672.33  592.63  -79.70
381.98  424.83  42.85
647.80  626.94  -20.87
417.30  452.65  35.35
414.78  467.17  52.38
625.00  664.95  39.95
681.88  756.46  74.58
475.20  449.48  -25.71
761.13  558.09  -203.04
417.11  421.65  4.54
617.68  521.91  -95.76
610.71  611.82  1.11
360.48  392.61  32.13
471.04  508.69  37.66
589.95  612.17  22.23
582.27  499.94  -82.33
373.11  430.36  57.26
379.67  448.10  68.43
813.86  674.11  -139.75
415.20  476.11  60.92
390.25  413.50  23.25
399.64  431.76  32.11
490.80  509.53  18.73
782.72  787.81  5.10
752.93  658.23  -94.70
444.91  442.31  -2.60
723.11  585.95  -137.16
425.79  386.70  -39.09
610.68  532.30  -78.38
867.44  684.14  -183.31
446.45  496.02  49.57
390.77  408.69  17.92
369.07  405.05  35.99
463.41  469.02  5.61
446.81  452.53  5.72
411.65  483.04  71.39
419.94  470.52  50.58
372.49  428.17  55.68
593.34  744.85  151.50
418.43  434.45  16.01
378.14  415.80  37.66
349.13  390.25  41.12
634.50  482.57  -151.94
457.86  485.63  27.78
502.86  527.89  25.02
380.70  487.39  106.69
599.63  484.90  -114.72
518.65  501.18  -17.47
442.79  450.15  7.36
835.11  757.94  -77.17
390.21  431.07  40.85
379.02  442.97  63.96
679.17  744.86  65.68
427.11  449.38  22.27
528.56  460.73  -67.83
410.51  476.01  65.50
562.77  683.06  120.29
613.15  523.16  -89.99
609.41  492.01  -117.40
472.86  525.84  52.98
558.53  565.19  6.66
379.74  426.60  46.86
587.14  646.02  58.88
548.71  403.40  -145.31
567.56  541.48  -26.08
443.14  458.67  15.53
567.01  661.14  94.13
786.66  608.05  -178.61
511.30  486.40  -24.90
696.32  612.32  -83.99
469.78  437.56  -32.21
515.85  474.16  -41.69
464.60  412.90  -51.69
484.07  537.40  53.33
604.71  466.58  -138.13
627.46  754.48  127.03
476.07  511.88  35.82
493.29  518.56  25.27
504.83  493.11  -11.72
462.03  476.58  14.55
702.25  624.21  -78.05
421.58  438.86  17.28
396.16  425.77  29.61
405.56  438.44  32.88
546.92  565.42  18.51
563.46  438.36  -125.10
630.10  527.44  -102.66
352.59  378.53  25.94
394.46  404.58  10.12
665.66  772.77  107.12
383.95  500.49  116.53
467.18  498.71  31.53
412.31  436.02  23.71
565.71  503.98  -61.73
497.26  481.96  -15.30
477.06  469.19  -7.87
392.34  390.28  -2.06
512.37  481.47  -30.90
493.22  502.68  9.45
430.83  422.21  -8.62
416.44  412.48  -3.97
438.64  459.47  20.82
474.37  396.31  -78.06
393.60  418.46  24.85
957.48  634.28  -323.20
645.58  541.74  -103.84
590.80  528.03  -62.77
416.71  443.30  26.59
899.79  719.80  -179.99
521.75  405.81  -115.94
543.49  546.98  3.49
665.18  578.78  -86.40
500.64  462.59  -38.05
459.94  553.00  93.06
867.61  783.31  -84.30
412.04  399.70  -12.33
496.49  514.20  17.72
510.57  622.11  111.54
746.48  667.64  -78.84
432.01  437.75  5.73
553.08  466.60  -86.49
700.69  740.03  39.34
365.73  404.59  38.86
957.95  559.88  -398.07
392.52  402.61  10.10
558.66  573.29  14.64
519.93  515.90  -4.03
417.50  443.88  26.38
782.18  763.15  -19.03
407.82  401.68  -6.14
477.51  419.78  -57.73
389.62  541.13  151.51
439.04  504.71  65.66
518.75  487.32  -31.43
450.12  436.66  -13.47
366.40  385.70  19.29
515.88  635.04  119.16
411.53  414.71  3.18
632.25  704.41  72.16
765.98  803.53  37.54
455.60  492.36  36.76
405.76  489.87  84.11
586.41  668.76  82.35
688.13  752.38  64.26
363.67  392.14  28.47
381.43  434.06  52.63
375.37  401.14  25.77
455.62  463.20  7.57
703.19  680.62  -22.57
400.86  427.99  27.13
485.89  504.02  18.13
387.56  428.49  40.93
526.01  512.61  -13.40
544.35  505.44  -38.91
426.82  461.22  34.39
494.84  602.84  108.00
593.39  515.82  -77.57
479.01  502.45  23.44
508.48  517.00  8.52
822.71  725.43  -97.28
935.91  815.61  -120.30
410.03  397.60  -12.43
725.55  758.02  32.47
745.01  778.53  33.53
543.62  567.95  24.34
385.23  428.80  43.57
370.92  422.62  51.70
535.47  456.25  -79.22
359.89  620.76  260.87
370.60  399.34  28.73
696.83  797.60  100.78
570.61  471.71  -98.91
378.21  418.00  39.79
614.52  612.40  -2.11
365.50  405.48  39.98
372.21  418.22  46.01
579.36  559.38  -19.98
316.65  407.59  90.94
457.68  430.07  -27.60
367.00  395.09  28.09
467.63  429.14  -38.49
1002.42  1114.35  111.92
431.24  455.44  24.21
388.72  470.29  81.57
594.02  555.51  -38.51
380.06  406.78  26.72
470.63  505.67  35.03
541.43  434.50  -106.93
549.91  441.38  -108.53
399.14  430.93  31.79
408.96  466.06  57.10
443.52  420.93  -22.59
518.15  410.87  -107.27
498.57  536.32  37.75
403.44  465.53  62.10
747.99  837.61  89.62
1036.96  761.53  -275.43
417.88  473.59  55.71
403.36  392.94  -10.43
957.47  941.69  -15.78
377.42  407.40  29.98
415.24  411.06  -4.18
731.24  667.66  -63.58
368.48  437.88  69.40
773.76  742.40  -31.36
364.67  378.25  13.58
434.35  425.77  -8.58
421.40  472.22  50.82
504.05  432.29  -71.76
349.49  385.63  36.14
496.79  437.25  -59.54
714.42  660.45  -53.97
735.93  875.96  140.03
641.07  761.40  120.34
877.21  907.26  30.05
378.28  381.90  3.62
399.52  402.16  2.64
407.48  467.08  59.61
709.32  571.11  -138.21
598.67  526.02  -72.65
831.67  898.65  66.98
437.44  415.39  -22.05
724.45  738.82  14.37
383.52  382.18  -1.34
390.09  431.40  41.31
430.11  419.92  -10.19
428.09  457.43  29.34
431.48  441.28  9.80
386.17  400.12  13.95
416.59  417.63  1.04
726.33  752.88  26.54
1510.73  1171.15  -339.59
412.84  451.50  38.66
398.25  441.79  43.54
394.15  465.32  71.17
518.22  439.23  -78.99
367.42  404.66  37.23
518.26  507.40  -10.87
534.65  549.19  14.54
373.50  450.57  77.07
448.04  494.77  46.73
485.44  529.74  44.29
519.53  545.12  25.59
497.50  483.70  -13.81
437.47  453.26  15.78
513.43  523.59  10.16
590.20  579.97  -10.23
796.84  583.51  -213.33
825.37  618.43  -206.94
553.70  527.85  -25.85
569.33  623.69  54.36
540.36  480.02  -60.34
380.66  397.99  17.32
642.78  618.14  -24.64
546.95  671.97  125.02
388.53  446.54  58.01
566.93  528.68  -38.25
439.79  437.70  -2.09
364.25  414.84  50.59
464.17  429.71  -34.45
901.33  834.86  -66.47
412.32  390.56  -21.76
477.03  480.05  3.01
686.78  684.36  -2.42
515.94  424.35  -91.59
380.00  381.87  1.87
802.52  992.24  189.72
873.15  805.85  -67.31
597.39  616.66  19.27
368.62  404.38  35.77
376.57  401.01  24.44
717.55  620.05  -97.50
481.55  527.61  46.06
468.67  481.90  13.23
647.40  550.90  -96.50
378.27  462.52  84.24
449.25  457.23  7.99
453.90  469.24  15.34
432.62  423.24  -9.38
400.95  390.50  -10.45
435.75  457.05  21.30
434.64  481.18  46.53
504.06  465.20  -38.86
463.27  515.44  52.17
806.97  678.77  -128.20
588.44  643.70  55.26
364.79  431.99  67.19
696.15  642.47  -53.68
469.67  442.32  -27.35
661.11  762.08  100.97
478.72  449.35  -29.37
496.13  467.13  -29.00
480.44  472.00  -8.45
586.13  672.84  86.71
408.53  425.45  16.92
476.63  555.29  78.66
430.38  451.32  20.94
521.15  536.88  15.73
494.18  483.79  -10.40
552.85  493.58  -59.27
502.74  613.42  110.68
691.08  807.14  116.06
423.30  433.57  10.27
740.24  783.71  43.47
380.10  398.50  18.40
497.05  459.79  -37.26
692.85  543.51  -149.34
604.97  584.25  -20.72
566.63  615.48  48.85
496.45  533.26  36.81
565.63  553.31  -12.32
391.15  401.44  10.30
534.36  604.31  69.95
485.94  476.70  -9.24
1014.79  834.10  -180.68
679.20  495.96  -183.24
1080.43  1293.09  212.66
650.94  661.68  10.74
508.39  478.17  -30.22
373.24  410.29  37.05
443.88  533.82  89.94
419.67  384.23  -35.44
531.98  664.06  132.08
395.82  404.95  9.13
1280.70  1185.82  -94.88
418.46  389.08  -29.37
801.72  861.70  59.97
648.08  446.87  -201.22
458.99  527.47  68.49
679.40  594.45  -84.94
410.99  450.63  39.63
363.35  487.09  123.74
460.69  436.61  -24.08
674.47  630.44  -44.03
383.63  386.16  2.54
442.39  433.98  -8.40
368.78  415.83  47.04
393.84  396.82  2.98
385.59  393.09  7.50
395.00  434.46  39.46
553.01  457.25  -95.76
1203.63  871.59  -332.04
541.37  568.57  27.20
1000.33  1123.92  123.59
462.82  443.92  -18.90
439.72  498.92  59.19
365.78  423.34  57.55
667.76  564.82  -102.94
394.43  437.68  43.25
1351.12  1007.27  -343.85
392.91  402.36  9.44
353.41  474.16  120.75
419.25  425.59  6.34
513.30  560.84  47.53
441.53  486.06  44.53
649.61  665.42  15.82
383.38  382.38  -1.01
770.85  658.12  -112.74
711.46  587.95  -123.52
833.44  811.74  -21.70
401.01  458.55  57.54
352.45  388.78  36.33
465.77  546.53  80.77
694.68  527.86  -166.82
507.13  651.58  144.45
440.14  450.39  10.25
730.12  759.83  29.70
399.46  442.92  43.47
645.86  736.36  90.49
355.17  390.09  34.93
478.55  421.07  -57.48
434.05  539.12  105.07
416.06  395.81  -20.25
509.21  539.08  29.87
551.72  526.80  -24.91
571.32  461.17  -110.15
603.50  491.53  -111.97
548.86  473.21  -75.66
374.95  408.65  33.70
556.95  508.16  -48.79
781.14  945.24  164.10
437.11  509.64  72.53
384.41  422.84  38.43
758.35  614.98  -143.37
581.97  483.54  -98.43
557.67  672.44  114.77
456.68  476.11  19.43
422.35  434.27  11.92
499.46  614.63  115.17
615.23  600.36  -14.87
376.71  409.33  32.62
362.62  377.84  15.22
598.12  774.51  176.39
559.12  572.15  13.03
540.27  518.45  -21.82
352.09  412.36  60.27
359.46  404.14  44.68
472.71  462.54  -10.17
807.27  667.44  -139.82
388.36  390.70  2.34
540.42  491.11  -49.30
441.03  458.33  17.30
565.82  452.23  -113.60
601.98  604.57  2.59
522.01  481.98  -40.03
594.67  605.96  11.28
350.72  397.15  46.44
403.53  427.13  23.59
388.11  384.88  -3.23
560.48  468.59  -91.89
368.66  381.50  12.84
444.64  424.42  -20.22
412.58  444.25  31.67
360.81  392.67  31.85
565.64  584.46  18.82
875.10  592.46  -282.64
380.60  407.25  26.65
683.66  697.16  13.50
432.05  485.09  53.04
507.65  411.70  -95.95
560.19  663.39  103.19
511.41  477.11  -34.30
356.68  385.66  28.98
471.41  580.14  108.73
372.00  423.51  51.52
380.67  406.35  25.69
352.94  419.31  66.37
411.50  435.64  24.14
549.29  526.82  -22.48
414.56  502.27  87.71
853.48  702.77  -150.71
430.62  442.00  11.38
553.53  640.90  87.37
454.67  426.65  -28.02
791.25  754.57  -36.68
384.52  415.12  30.60
448.48  457.51  9.03
549.87  584.12  34.25
