# True_Mass_GeV  Predicted_Mass_GeV  Resolution_GeV
363.65  408.22  44.57
439.58  483.56  43.98
745.74  684.06  -61.68
581.36  638.56  57.20
568.88  507.24  -61.64
481.67  474.23  -7.44
731.85  644.36  -87.49
619.59  485.29  -134.30
518.23  487.55  -30.68
408.81  415.30  6.49
477.90  487.43  9.54
502.83  582.40  79.56
357.00  388.35  31.34
407.93  381.75  -26.18
854.92  753.33  -101.59
541.11  493.09  -48.03
787.12  779.59  -7.54
701.03  737.79  36.77
363.68  430.84  67.16
573.08  644.54  71.46
497.91  517.44  19.54
352.50  390.56  38.05
754.83  638.99  -115.85
458.19  423.28  -34.91
512.37  452.61  -59.76
400.51  389.70  -10.80
640.85  662.45  21.59
891.93  842.26  -49.67
616.43  678.10  61.66
528.97  463.67  -65.30
506.97  503.80  -3.18
479.49  444.00  -35.49
527.18  455.76  -71.41
610.31  631.25  20.94
640.25  590.98  -49.28
578.14  591.70  13.56
420.84  432.08  11.25
355.72  399.71  43.99
422.68  400.89  -21.79
404.58  415.54  10.96
1253.90  845.63  -408.28
362.89  397.89  35.00
460.12  405.90  -54.22
463.34  409.08  -54.26
507.16  504.89  -2.27
421.92  408.92  -13.00
617.21  643.03  25.83
383.61  407.03  23.42
480.49  536.49  56.00
554.56  654.25  99.69
353.03  388.96  35.94
697.93  686.81  -11.12
513.71  453.57  -60.14
487.37  555.92  68.55
536.97  574.61  37.65
550.20  613.24  63.04
411.88  474.32  62.44
375.35  492.65  117.30
776.52  783.47  6.96
503.31  566.35  63.04
458.42  427.14  -31.28
742.55  581.50  -161.05
372.08  433.54  61.46
752.24  930.12  177.88
442.89  465.94  23.06
436.32  446.68  10.36
662.49  607.01  -55.48
899.74  951.33  51.58
704.12  585.28  -118.84
456.40  467.98  11.58
622.59  582.05  -40.53
614.57  505.22  -109.36
670.59  449.91  -220.68
571.39  516.92  -54.48
357.25  443.17  85.92
536.82  527.97  -8.85
512.33  547.61  35.28
386.78  435.88  49.10
420.85  409.19  -11.66
468.44  519.71  51.27
522.50  426.53  -95.97
603.21  613.43  10.22
910.79  669.29  -241.50
451.56  431.99  -19.56
577.29  597.48  20.19
373.04  403.71  30.67
1401.18  958.34  -442.84
485.27  483.12  -2.16
360.20  384.60  24.39
493.07  521.38  28.31
561.82  548.24  -13.58
494.38  556.23  61.85
484.61  434.47  -50.14
410.60  418.39  7.79
548.02  543.57  -4.45
1135.28  817.24  -318.04
971.48  975.34  3.86
572.52  577.54  5.02
444.62  417.32  -27.29
364.16  426.87  62.71
478.27  464.75  -13.53
702.06  614.50  -87.57
697.58  639.73  -57.85
357.18  455.35  98.18
451.55  432.97  -18.59
474.97  431.44  -43.54
454.22  520.72  66.50
387.35  404.81  17.46
1243.82  947.92  -295.90
403.43  466.59  63.16
431.64  398.94  -32.70
415.69  388.58  -27.11
600.58  656.24  55.66
711.41  661.54  -49.88
563.30  615.00  51.70
420.11  444.17  24.06
347.81  390.65  42.84
421.38  474.53  53.15
351.75  388.52  36.77
391.46  488.23  96.78
671.24  604.68  -66.56
661.98  581.46  -80.52
387.90  410.29  22.39
432.27  404.94  -27.33
382.07  410.32  28.25
533.34  518.62  -14.72
538.80  558.98  20.18
566.24  566.93  0.69
471.99  395.21  -76.78
372.18  398.56  26.38
806.30  793.22  -13.08
465.46  457.82  -7.63
1094.24  906.98  -187.26
369.45  430.57  61.13
385.50  407.21  21.71
455.61  436.33  -19.28
487.94  435.21  -52.73
834.81  570.01  -264.80
824.15  1269.62  445.47
435.19  516.50  81.31
603.65  590.63  -13.02
551.27  595.58  44.32
641.52  605.61  -35.91
418.47  474.94  56.48
633.22  565.84  -67.38
528.31  502.34  -25.96
396.70  483.73  87.04
428.01  455.12  27.11
361.67  413.78  52.10
404.56  411.10  6.55
640.56  439.57  -200.99
414.74  474.15  59.41
555.82  545.62  -10.20
532.84  507.61  -25.23
461.84  478.02  16.18
424.26  444.00  19.75
515.58  577.31  61.72
385.42  437.14  51.71
607.12  631.01  23.90
470.74  499.26  28.53
504.15  543.47  39.32
443.04  454.05  11.00
545.28  552.98  7.70
358.29  457.38  99.10
542.26  513.82  -28.44
384.31  391.85  7.54
343.98  383.79  39.81
488.07  450.45  -37.62
418.25  542.88  124.63
607.44  525.71  -81.73
526.13  521.41  -4.72
427.29  489.36  62.07
473.69  506.85  33.16
448.31  466.95  18.64
417.58  461.63  44.05
475.99  477.72  1.73
516.09  553.06  36.97
537.19  773.88  236.68
664.47  723.67  59.20
468.03  481.47  13.44
372.18  386.51  14.34
511.89  480.39  -31.51
419.32  418.94  -0.38
380.47  548.20  167.72
494.05  514.60  20.55
413.34  403.94  -9.40
900.02  816.42  -83.60
526.33  425.05  -101.28
640.41  654.60  14.20
652.48  511.50  -140.98
533.20  390.25  -142.95
354.52  425.74  71.22
346.24  607.51  261.27
392.59  394.28  1.70
401.51  410.98  9.47
813.38  760.17  -53.21
526.22  518.20  -8.02
748.03  693.14  -54.90
640.28  563.53  -76.75
510.93  519.57  8.64
479.70  449.51  -30.19
685.38  493.15  -192.23
604.85  586.55  -18.30
465.87  532.11  66.23
387.70  400.82  13.11
384.24  482.88  98.64
870.57  564.72  -305.85
583.17  488.61  -94.56
508.50  532.24  23.74
777.21  634.04  -143.16
554.59  498.84  -55.75
1328.56  677.42  -651.14
949.48  752.74  -196.74
595.51  638.66  43.15
571.87  608.00  36.13
396.22  441.13  44.91
637.65  641.89  4.23
638.31  556.09  -82.21
867.87  832.87  -35.00
461.96  424.00  -37.96
374.61  415.28  40.67
446.40  509.46  63.06
412.37  439.08  26.71
448.53  504.82  56.28
493.37  517.37  24.00
517.00  489.67  -27.33
445.49  437.54  -7.95
548.24  524.25  -24.00
386.95  462.97  76.02
787.37  740.69  -46.68
489.05  469.48  -19.57
592.87  711.14  118.27
659.87  524.82  -135.05
408.53  401.33  -7.20
431.41  474.28  42.87
680.57  822.79  142.23
611.05  661.20  50.14
695.30  599.46  -95.84
481.59  549.54  67.95
546.46  490.62  -55.83
539.54  404.62  -134.92
450.57  472.74  22.17
469.12  434.27  -34.84
370.75  388.23  17.47
792.15  893.55  101.40
380.34  378.24  -2.10
481.90  470.17  -11.73
347.88  397.59  49.71
442.51  411.12  -31.40
373.66  397.14  23.49
480.82  519.86  39.04
527.76  483.12  -44.64
638.04  561.73  -76.31
592.55  566.21  -26.34
505.50  525.87  20.37
477.08  438.02  -39.06
481.71  496.73  15.02
409.15  416.45  7.29
572.16  562.61  -9.55
383.28  394.64  11.37
462.93  482.58  19.65
569.77  599.48  29.71
512.92  533.71  20.79
399.47  440.38  40.91
541.64  575.66  34.03
400.70  438.71  38.01
545.05  472.10  -72.96
494.07  478.67  -15.40
566.36  496.03  -70.33
417.39  439.58  22.18
574.09  511.00  -63.08
633.30  546.94  -86.36
1496.42  1542.14  45.72
529.97  417.70  -112.26
659.92  738.82  78.90
441.65  511.06  69.41
372.51  552.80  180.29
787.39  686.60  -100.78
551.92  425.07  -126.85
715.13  780.73  65.60
439.17  425.16  -14.01
480.41  411.56  -68.84
411.97  403.14  -8.83
638.71  649.96  11.25
579.56  611.18  31.62
1357.49  948.11  -409.39
494.84  549.00  54.15
781.16  753.32  -27.85
375.20  382.39  7.19
345.72  398.71  52.99
884.72  574.44  -310.27
608.19  704.19  95.99
651.06  520.84  -130.22
407.90  398.64  -9.26
937.62  649.68  -287.94
430.97  459.97  29.00
376.39  403.51  27.12
822.46  887.51  65.06
443.87  382.18  -61.69
656.23  645.15  -11.07
406.81  494.83  88.01
390.92  380.68  -10.24
430.96  396.01  -34.95
457.55  429.20  -28.35
425.87  447.27  21.40
579.98  487.07  -92.91
400.95  405.57  4.62
538.38  487.10  -51.27
756.23  758.85  2.62
514.02  471.29  -42.72
754.72  973.37  218.65
639.56  510.47  -129.10
364.77  432.53  67.75
472.42  485.68  13.26
587.15  442.83  -144.32
843.63  609.13  -234.50
500.49  448.38  -52.10
482.62  485.03  2.41
935.71  841.12  -94.58
436.04  384.92  -51.12
402.21  471.62  69.41
399.01  395.55  -3.47
368.49  445.62  77.13
390.53  398.43  7.90
535.27  563.10  27.83
542.07  548.01  5.93
470.86  530.32  59.45
736.14  447.32  -288.82
495.13  519.87  24.74
422.35  395.07  -27.28
867.82  767.97  -99.85
520.94  559.36  38.42
485.29  383.49  -101.81
462.24  491.93  29.69
380.96  414.44  33.48
585.76  437.42  -148.34
576.53  426.80  -149.72
466.65  492.69  26.04
454.67  456.26  1.59
568.40  624.68  56.28
493.94  582.05  88.11
492.01  461.49  -30.52
540.84  474.46  -66.38
408.43  439.15  30.72
446.63  397.97  -48.66
404.24  410.66  6.41
568.57  705.29  136.72
439.71  425.10  -14.62
379.02  384.89  5.87
532.46  524.27  -8.19
597.09  543.23  -53.86
583.64  671.55  87.91
823.85  617.87  -205.98
450.74  528.14  77.40
366.12  372.98  6.86
983.35  555.66  -427.69
585.52  544.66  -40.86
635.76  618.93  -16.84
550.15  600.93  50.78
719.39  634.98  -84.41
390.52  426.53  36.01
1563.91  533.49  -1030.42
419.00  399.21  -19.80
600.56  607.81  7.25
560.52  625.86  65.33
363.37  416.82  53.45
422.18  444.54  22.36
434.32  467.61  33.29
576.79  697.99  121.19
366.31  390.36  24.05
547.17  567.09  19.92
769.28  647.28  -121.99
609.99  509.09  -100.90
382.64  430.18  47.54
514.47  505.95  -8.52
546.13  504.40  -41.72
518.19  480.88  -37.30
411.20  440.93  29.73
455.90  467.52  11.61
724.27  652.93  -71.34
730.98  652.18  -78.81
856.32  507.41  -348.91
475.44  513.36  37.92
484.72  581.75  97.02
888.97  846.64  -42.33
558.30  470.23  -88.07
558.43  680.24  121.81
467.80  555.99  88.18
435.23  404.68  -30.55
535.77  548.71  12.95
470.87  636.34  165.47
399.33  412.56  13.23
629.98  487.03  -142.96
410.50  479.42  68.92
825.27  781.24  -44.03
371.17  413.58  42.41
503.29  543.10  39.81
728.10  649.54  -78.56
386.32  413.97  27.65
347.45  430.52  83.07
563.58  539.60  -23.98
702.27  715.35  13.08
486.56  582.61  96.05
563.23  422.17  -141.07
590.00  498.06  -91.94
482.95  409.58  -73.37
399.30  419.77  20.47
385.95  401.53  15.58
363.08  393.52  30.44
560.05  513.23  -46.82
450.81  490.06  39.25
718.73  970.72  251.99
604.15  558.66  -45.49
642.46  686.64  44.17
481.51  500.80  19.29
519.19  531.93  12.74
652.33  592.79  -59.54
522.94  562.13  39.19
377.90  397.87  19.98
648.44  576.92  -71.52
527.97  478.27  -49.71
617.31  582.54  -34.77
671.31  784.63  113.33
654.56  850.55  195.99
446.74  445.74  -1.00
373.93  417.47  43.54
373.78  424.00  50.22
937.70  952.44  14.74
626.77  541.74  -85.03
433.18  441.61  8.43
689.53  692.36  2.83
453.98  433.11  -20.87
607.12  638.40  31.28
502.05  488.31  -13.73
455.63  512.48  56.85
763.37  734.24  -29.13
990.69  1083.18  92.49
449.74  447.56  -2.19
830.65  831.72  1.07
339.28  389.08  49.80
388.34  406.40  18.07
535.89  611.25  75.36
363.72  410.33  46.62
477.83  509.72  31.89
529.25  735.27  206.02
672.33  593.42  -78.91
381.98  415.15  33.17
647.80  635.96  -11.84
417.30  451.09  33.79
414.78  459.24  44.46
625.00  664.48  39.48
681.88  711.02  29.13
475.20  426.28  -48.92
761.13  580.04  -181.09
417.11  413.81  -3.30
617.68  549.87  -67.81
610.71  617.29  6.57
360.48  388.73  28.25
471.04  523.68  52.64
589.95  622.81  32.86
582.27  514.99  -67.28
373.11  425.06  51.95
379.67  482.63  102.96
813.86  650.56  -163.30
415.20  470.32  55.12
390.25  419.42  29.17
399.64  450.35  50.71
490.80  522.46  31.66
782.72  740.95  -41.77
752.93  680.89  -72.04
444.91  436.98  -7.93
723.11  570.74  -152.38
425.79  381.95  -43.84
610.68  551.08  -59.60
867.44  702.97  -164.47
446.45  489.82  43.37
390.77  427.13  36.36
369.07  409.86  40.80
463.41  466.11  2.70
446.81  464.55  17.74
411.65  475.93  64.28
419.94  479.99  60.05
372.49  416.09  43.59
593.34  736.49  143.15
418.43  425.82  7.39
378.14  420.84  42.71
349.13  388.21  39.08
634.50  488.97  -145.54
457.86  524.69  66.83
502.86  542.41  39.54
380.70  512.02  131.32
599.63  491.80  -107.82
518.65  484.10  -34.55
442.79  446.06  3.27
835.11  754.43  -80.68
390.21  441.13  50.91
379.02  449.09  70.07
679.17  739.77  60.59
427.11  446.38  19.27
528.56  462.55  -66.01
410.51  487.91  77.41
562.77  687.37  124.60
613.15  520.51  -92.64
609.41  502.46  -106.95
472.86  556.70  83.84
558.53  560.48  1.95
379.74  426.84  47.10
587.14  615.49  28.35
548.71  397.13  -151.59
567.56  527.30  -40.26
443.14  425.57  -17.57
567.01  667.27  100.26
786.66  618.78  -167.88
511.30  503.26  -8.05
696.32  616.29  -80.03
469.78  445.17  -24.60
515.85  456.88  -58.97
464.60  404.54  -60.05
484.07  556.84  72.77
604.71  464.84  -139.87
627.46  747.18  119.72
476.07  501.37  25.30
493.29  512.45  19.16
504.83  486.35  -18.48
462.03  493.83  31.80
702.25  589.71  -112.54
421.58  445.72  24.14
396.16  423.14  26.98
405.56  436.14  30.57
546.92  579.37  32.45
563.46  438.39  -125.06
630.10  557.05  -73.06
352.59  379.86  27.27
394.46  399.78  5.32
665.66  734.58  68.93
383.95  470.96  87.00
467.18  487.17  19.99
412.31  452.38  40.07
565.71  501.54  -64.17
497.26  456.56  -40.70
477.06  475.30  -1.76
392.34  398.32  5.98
512.37  491.83  -20.53
493.22  495.57  2.35
430.83  421.44  -9.39
416.44  412.74  -3.70
438.64  453.53  14.88
474.37  392.75  -81.62
393.60  420.87  27.27
957.48  628.88  -328.60
645.58  554.83  -90.76
590.80  512.76  -78.04
416.71  442.86  26.15
899.79  747.66  -152.13
521.75  413.17  -108.58
543.49  538.14  -5.35
665.18  543.38  -121.80
500.64  482.93  -17.71
459.94  536.46  76.52
867.61  754.80  -112.81
412.04  401.62  -10.42
496.49  518.32  21.83
510.57  627.85  117.28
746.48  712.59  -33.89
432.01  430.23  -1.78
553.08  460.15  -92.93
700.69  758.59  57.90
365.73  408.93  43.20
957.95  583.48  -374.47
392.52  405.10  12.59
558.66  587.66  29.00
519.93  520.82  0.89
417.50  443.28  25.78
782.18  747.80  -34.37
407.82  402.65  -5.17
477.51  427.18  -50.34
389.62  563.00  173.38
439.04  487.37  48.32
518.75  487.36  -31.39
450.12  428.17  -21.96
366.40  384.93  18.53
515.88  622.55  106.67
411.53  407.98  -3.55
632.25  721.19  88.95
765.98  761.36  -4.63
455.60  502.85  47.25
405.76  484.64  78.88
586.41  671.56  85.15
688.13  724.28  36.15
363.67  390.70  27.03
381.43  470.82  89.39
375.37  403.89  28.52
455.62  459.93  4.30
703.19  651.80  -51.39
400.86  447.38  46.52
485.89  504.12  18.23
387.56  413.59  26.03
526.01  507.80  -18.21
544.35  519.11  -25.24
426.82  453.76  26.94
494.84  517.31  22.47
593.39  532.81  -60.58
479.01  505.69  26.68
508.48  542.49  34.01
822.71  766.17  -56.54
935.91  761.09  -174.82
410.03  401.60  -8.44
725.55  741.89  16.34
745.01  735.12  -9.89
543.62  585.72  42.10
385.23  435.89  50.66
370.92  419.05  48.13
535.47  438.09  -97.38
359.89  613.67  253.79
370.60  404.64  34.03
696.83  758.15  61.32
570.61  508.49  -62.12
378.21  431.75  53.54
614.52  620.05  5.53
365.50  426.40  60.90
372.21  403.28  31.07
579.36  576.92  -2.44
316.65  405.23  88.58
457.68  446.97  -10.71
367.00  398.39  31.39
467.63  432.18  -35.45
1002.42  1074.01  71.59
431.24  467.46  36.23
388.72  454.34  65.63
594.02  570.41  -23.61
380.06  418.29  38.24
470.63  514.99  44.36
541.43  439.02  -102.41
549.91  450.56  -99.35
399.14  430.47  31.33
408.96  486.83  77.87
443.52  434.82  -8.70
518.15  415.89  -102.25
498.57  535.59  37.02
403.44  462.22  58.78
747.99  855.92  107.93
1036.96  788.50  -248.46
417.88  474.88  57.00
403.36  403.55  0.18
957.47  852.76  -104.71
377.42  404.56  27.14
415.24  423.83  8.59
731.24  656.06  -75.18
368.48  427.38  58.90
773.76  718.49  -55.27
364.67  374.41  9.74
434.35  434.03  -0.32
421.40  484.98  63.58
504.05  408.69  -95.36
349.49  389.15  39.66
496.79  432.18  -64.61
714.42  657.27  -57.16
735.93  900.30  164.38
641.07  773.97  132.91
877.21  1001.30  124.08
378.28  384.19  5.91
399.52  410.07  10.55
407.48  483.70  76.23
709.32  576.53  -132.79
598.67  526.82  -71.85
831.67  956.77  125.10
437.44  424.18  -13.26
724.45  733.88  9.43
383.52  381.40  -2.11
390.09  416.59  26.51
430.11  427.67  -2.44
428.09  435.79  7.70
431.48  448.72  17.24
386.17  399.67  13.50
416.59  389.08  -27.51
726.33  758.64  32.31
1510.73  1358.05  -152.68
412.84  458.92  46.08
398.25  434.00  35.75
394.15  455.22  61.07
518.22  452.68  -65.54
367.42  389.32  21.90
518.26  561.21  42.95
534.65  523.43  -11.22
373.50  417.98  44.48
448.04  473.92  25.88
485.44  516.16  30.71
519.53  534.88  15.35
497.50  461.22  -36.28
437.47  453.06  15.59
513.43  542.31  28.88
590.20  596.49  6.29
796.84  672.59  -124.25
825.37  640.86  -184.50
553.70  570.43  16.73
569.33  573.94  4.61
540.36  458.99  -81.37
380.66  399.64  18.98
642.78  665.80  23.03
546.95  677.09  130.15
388.53  442.76  54.23
566.93  509.53  -57.40
439.79  421.48  -18.31
364.25  412.03  47.79
464.17  427.97  -36.20
901.33  838.60  -62.74
412.32  389.15  -23.17
477.03  512.90  35.87
686.78  668.52  -18.26
515.94  435.22  -80.71
380.00  379.84  -0.16
802.52  977.89  175.37
873.15  825.34  -47.81
597.39  640.35  42.95
368.62  403.44  34.82
376.57  393.62  17.06
717.55  606.09  -111.47
481.55  526.68  45.13
468.67  528.37  59.69
647.40  550.75  -96.66
378.27  473.90  95.63
449.25  436.56  -12.69
453.90  458.10  4.20
432.62  419.41  -13.22
400.95  395.13  -5.82
435.75  446.03  10.28
434.64  493.45  58.81
504.06  470.58  -33.48
463.27  503.32  40.05
806.97  687.54  -119.44
588.44  657.75  69.31
364.79  428.06  63.26
696.15  637.07  -59.09
469.67  456.40  -13.27
661.11  718.75  57.64
478.72  450.04  -28.68
496.13  486.16  -9.96
480.44  465.66  -14.79
586.13  636.67  50.54
408.53  438.46  29.93
476.63  567.24  90.61
430.38  441.24  10.86
521.15  524.18  3.03
494.18  491.77  -2.42
552.85  517.64  -35.21
502.74  589.66  86.92
691.08  804.77  113.69
423.30  431.79  8.49
740.24  826.07  85.83
380.10  428.63  48.52
497.05  475.96  -21.09
692.85  576.10  -116.74
604.97  565.32  -39.65
566.63  587.99  21.36
496.45  489.51  -6.94
565.63  548.82  -16.81
391.15  401.64  10.50
534.36  603.61  69.25
485.94  490.50  4.55
1014.79  863.35  -151.44
679.20  499.30  -179.89
1080.43  1256.53  176.11
650.94  690.15  39.20
508.39  499.74  -8.65
373.24  400.79  27.56
443.88  527.17  83.30
419.67  381.47  -38.21
531.98  695.46  163.48
395.82  408.32  12.51
1280.70  1090.70  -190.00
418.46  409.07  -9.38
801.72  578.91  -222.82
648.08  482.00  -166.09
458.99  543.75  84.77
679.40  602.05  -77.35
410.99  461.99  51.00
363.35  470.00  106.65
460.69  435.19  -25.49
674.47  580.87  -93.60
383.63  381.01  -2.62
442.39  449.66  7.27
368.78  413.37  44.59
393.84  395.31  1.48
385.59  389.18  3.59
395.00  431.62  36.61
553.01  447.79  -105.22
1203.63  929.09  -274.54
541.37  560.65  19.28
1000.33  1096.16  95.83
462.82  444.01  -18.81
439.72  505.11  65.39
365.78  414.88  49.10
667.76  495.58  -172.18
394.43  433.01  38.58
1351.12  1047.37  -303.75
392.91  403.35  10.44
353.41  495.07  141.66
419.25  408.32  -10.94
513.30  518.13  4.83
441.53  482.44  40.91
649.61  634.29  -15.32
383.38  386.55  3.17
770.85  952.92  182.07
711.46  607.67  -103.80
833.44  873.78  40.34
401.01  467.86  66.85
352.45  387.83  35.37
465.77  534.16  68.40
694.68  584.89  -109.78
507.13  714.27  207.14
440.14  449.05  8.91
730.12  752.85  22.73
399.46  473.38  73.92
645.86  641.32  -4.54
355.17  386.63  31.47
478.55  438.75  -39.80
434.05  513.66  79.61
416.06  396.00  -20.06
509.21  545.24  36.03
551.72  499.38  -52.34
571.32  457.52  -113.81
603.50  500.59  -102.91
548.86  465.04  -83.82
374.95  426.38  51.43
556.95  481.11  -75.84
781.14  861.51  80.37
437.11  512.73  75.62
384.41  417.00  32.59
758.35  644.27  -114.09
581.97  458.64  -123.33
557.67  658.84  101.17
456.68  483.48  26.80
422.35  448.05  25.70
499.46  619.36  119.90
615.23  599.16  -16.07
376.71  407.49  30.78
362.62  373.13  10.51
598.12  785.61  187.49
559.12  630.84  71.72
540.27  525.24  -15.03
352.09  404.89  52.80
359.46  410.72  51.26
472.71  454.52  -18.19
807.27  617.69  -189.58
388.36  401.72  13.36
540.42  489.24  -51.17
441.03  473.16  32.13
565.82  448.72  -117.10
601.98  593.11  -8.88
522.01  487.49  -34.52
594.67  525.53  -69.15
350.72  400.37  49.66
403.53  427.80  24.27
388.11  380.05  -8.06
560.48  487.26  -73.21
368.66  379.72  11.06
444.64  417.74  -26.91
412.58  449.34  36.76
360.81  393.68  32.87
565.64  590.46  24.82
875.10  593.86  -281.24
380.60  396.08  15.48
683.66  705.83  22.17
432.05  459.71  27.66
507.65  434.88  -72.77
560.19  681.69  121.49
511.41  483.42  -27.99
356.68  403.35  46.67
471.41  724.75  253.34
372.00  419.96  47.96
380.67  400.20  19.53
352.94  395.75  42.81
411.50  415.88  4.38
549.29  532.42  -16.87
414.56  504.12  89.56
853.48  700.23  -153.25
430.62  449.70  19.08
553.53  632.45  78.92
454.67  399.13  -55.54
791.25  694.63  -96.63
384.52  419.89  35.37
448.48  487.99  39.51
549.87  565.06  15.19
790.35  812.32  21.96
